Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Case Keenum\KeenCa00,HOU,22,43,201,3,0,3,42,22,87.5,2,13,0,7,0,0,0,0,0,1,1
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,15,56,0,12,5,3,8,0,7,0,0
Dennis Johnson\JohnDe02,HOU,0,0,0,0,0,0,0,0,,4,7,0,4,1,1,14,0,14,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,69,0,22,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,37,2,14,0,0
DeVier Posey\PoseDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,34,0,12,0,0
Greg Jones\JoneGr01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,12,0,0
Ryan Griffin\GrifRy00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
Lestar Jean\JeanLe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Carson Palmer\PalmCa00,ARI,20,32,241,2,1,1,6,26,93.4,2,-2,0,-1,0,0,0,0,0,1,1
Andre Ellington\ElliAn00,ARI,0,0,0,0,0,0,0,0,,11,55,0,23,4,2,18,0,12,0,0
Rashard Mendenhall\MendRa00,ARI,0,0,0,0,0,0,0,0,,13,42,0,12,1,1,9,0,9,1,1
Stepfan Taylor\TaylSt00,ARI,0,0,0,0,0,0,0,0,,2,6,0,4,0,0,0,0,0,0,0
Andre Roberts\RobeAn00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,72,1,19,0,0
Rob Housler\HousRo01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,57,1,26,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,20,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,23,0,11,0,0
Jake Ballard\BallJa21,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Jim Dray\DrayJi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Jaron Brown\BrowJa03,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
Patrick Peterson\PetePa00,ARI,0,0,0,0,0,0,0,0,,1,-4,0,-4,0,0,0,0,0,0,0
