Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,30,40,303,1,1,3,14,34,94.1,2,5,0,4,0,0,0,0,0,1,1
Dion Lewis\LewiDi00,NWE,0,0,0,0,0,0,0,0,,7,53,0,31,2,2,10,0,7,0,0
Mike Gillislee\GillMi00,NWE,0,0,0,0,0,0,0,0,,12,52,0,9,0,0,0,0,0,0,0
James White\WhitJa02,NWE,0,0,0,0,0,0,0,0,,2,3,0,2,9,7,57,0,24,0,0
Brandin Cooks\CookBr00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,85,0,34,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,77,0,14,0,0
Chris Hogan\HogaCh00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,74,1,19,0,0
Jacob Hollister\HollJa03,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
James Develin\DeveJa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jameis Winston\WinsJa00,TAM,26,46,334,1,0,2,15,41,86.7,3,11,0,6,0,0,0,0,0,2,0
Doug Martin\MartDo00,TAM,0,0,0,0,0,0,0,0,,13,74,1,17,3,1,8,0,8,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,1,3,0,3,7,5,31,0,10,0,0
Jacquizz Rodgers\RodgJa00,TAM,0,0,0,0,0,0,0,0,,3,2,0,1,1,1,13,0,13,0,0
DeSean Jackson\JackDe00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,106,0,41,0,0
Cameron Brate\BratCa00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,68,1,18,0,0
Adam Humphries\HumpAd00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,51,0,20,0,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,49,0,15,0,0
Chris Godwin\GodwCh00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
O.J. Howard\HowaO.00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
