Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Wentz\WentCa00,PHI,26,39,307,2,1,2,9,58,96.8,4,6,0,4,0,0,0,0,0,1,1
LeGarrette Blount\BlouLe00,PHI,0,0,0,0,0,0,0,0,,14,46,0,7,1,1,1,1,1,0,0
Wendell Smallwood\SmalWe00,PHI,0,0,0,0,0,0,0,0,,4,4,0,3,1,1,5,0,5,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,2,2,0,2,8,5,43,0,15,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,93,0,23,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,86,1,58,0,0
Alshon Jeffery\JeffAl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,38,0,24,0,0
Torrey Smith\SmitTo02,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,30,0,30,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Kirk Cousins\CousKi00,WAS,23,40,240,1,1,4,40,0,72.9,4,30,0,10,0,0,0,0,0,2,2
Robert Kelley\KellRo00,WAS,0,0,0,0,0,0,0,0,,10,30,0,6,1,0,0,0,0,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,3,4,0,4,5,4,52,1,29,0,0
Terrelle Pryor\PryoTe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,66,0,28,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,61,0,34,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,36,0,9,0,0
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,14,0,7,1,1
Brian Quick\QuicBr00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Vernon Davis\DaviVe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
