Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Kirk Cousins\CousKi00,WAS,22,40,217,1,1,1,4,36,68.4,0,0,0,0,0,0,0,0,0,0,0
Matt Jones\JoneMa04,WAS,0,0,0,0,0,0,0,0,,11,27,0,10,3,2,17,0,12,1,1
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,4,10,0,4,0,0,0,0,0,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,70,0,36,0,0
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,50,0,16,1,0
Andre Roberts\RobeAn00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,18,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,21,0,13,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,18,1,9,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,15,0,9,0,0
Derek Carrier\CarrDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Tom Brady\BradTo00,NWE,26,39,299,2,1,0,0,48,96.0,1,-1,0,-1,0,0,0,0,0,0,0
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,29,129,1,21,0,0,0,0,0,1,0
Dion Lewis\LewiDi00,NWE,0,0,0,0,0,0,0,0,,4,14,0,9,5,4,39,0,15,0,0
Brandon Bolden\BoldBr00,NWE,0,0,0,0,0,0,0,0,,1,12,0,12,4,3,27,1,18,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,1,8,0,8,5,4,24,0,11,0,0
Brandon LaFell\LaFeBr00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,102,0,48,0,0
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,55,1,24,1,1
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,47,0,15,0,0
Scott Chandler\ChanSc00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Jimmy Garoppolo\GaroJi00,NWE,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
