Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Johnny Manziel\ManzJo00,CLE,15,33,168,1,0,3,24,26,71.3,4,31,0,11,0,0,0,0,0,0,0
Isaiah Crowell\CrowIs00,CLE,0,0,0,0,0,0,0,0,,10,38,0,13,4,3,26,0,15,0,0
Duke Johnson\JohnDu00,CLE,0,0,0,0,0,0,0,0,,3,0,0,5,4,2,38,1,26,0,0
Gary Barnidge\BarnGa01,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,35,0,25,0,0
Dwayne Bowe\BoweDw00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,31,0,16,0,0
Travis Benjamin\BenjTr00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,22,0,9,0,0
Jim Dray\DrayJi00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Taylor Gabriel\GabrTa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,3,0,3,0,0
Andy Dalton\DaltAn00,CIN,21,27,234,3,0,2,15,29,139.8,6,5,0,6,0,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,13,72,0,13,1,1,14,0,14,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,15,52,0,13,1,1,0,0,0,0,0
Mohamed Sanu\SanuMo00,CIN,0,0,0,0,0,0,0,0,,1,25,1,25,3,3,25,0,9,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,78,0,29,0,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,53,3,19,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,53,0,18,0,0
Rex Burkhead\BurkRe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Brandon Tate\TateBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
A.J. McCarron\McCaA.00,CIN,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0
