Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tyrod Taylor\TaylTy00,BAL,15,25,149,0,1,3,30,23,60.2,9,65,1,28,0,0,0,0,0,0,0
Joe Flacco\FlacJo00,BAL,4,8,34,0,0,1,7,24,61.5,0,0,0,0,0,0,0,0,0,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,22,89,0,14,4,1,4,0,4,0,0
Anthony Allen\AlleAn01,BAL,0,0,0,0,0,0,0,0,,10,41,1,20,1,1,7,0,7,0,0
Sam Koch\KochSa20,BAL,0,0,0,0,0,0,0,0,,1,10,0,10,0,0,0,0,0,0,0
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,3,5,0,3,0,0,0,0,0,0,0
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,64,0,15,0,0
David Reed\ReedDa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,44,0,23,0,0
Jacoby Jones\JoneJa03,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,0,24,0,0
Deonte Thompson\ThomDe04,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,26,0,11,0,0
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Billy Bajema\BajeBi00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dennis Pitta\PittDe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,1,-4,0,-4,1,0,0,0,0,0,0
Andy Dalton\DaltAn00,CIN,10,15,78,1,0,2,1,17,101.5,2,4,0,3,0,0,0,0,0,0,0
Bruce Gradkowski\GradBr00,CIN,5,11,65,0,0,0,0,44,64.6,3,-2,0,0,0,0,0,0,0,0,0
Brian Leonard\LeonBr00,CIN,0,0,0,0,0,0,0,0,,10,34,0,9,2,2,1,0,3,0,0
Cedric Peerman\PeerCe00,CIN,0,0,0,0,0,0,0,0,,5,14,0,7,0,0,0,0,0,0,0
Brandon Tate\TateBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,53,0,44,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,45,1,14,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,17,0,0
Andrew Hawkins\HawkAn00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,8,0,0
Jermaine Gresham\GresJe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
John Conner\ConnJo00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Orson Charles\CharOr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ryan Whalen\WhalRy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dan Herron\HerrDa00,CIN,0,0,0,0,0,0,0,0,,1,-3,0,-3,1,0,0,0,0,0,0
