Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,27,46,293,1,1,4,23,35,75.7,4,30,0,15,0,0,0,0,0,0,
Brandon Jackson\JackBr00,GNB,0,0,0,0,0,,,0,,10,115,0,71,6,5,25,0,12,0,
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,,,0,,3,12,0,7,3,2,5,0,4,0,
James Jones\JoneJa04,GNB,0,0,0,0,0,,,0,,0,0,0,0,8,4,65,0,35,0,
Donald Driver\DrivDo00,GNB,0,0,0,0,0,,,0,,0,0,0,0,8,4,58,0,34,0,
Andrew Quarless\QuarAn00,GNB,0,0,0,0,0,,,0,,0,0,0,0,6,4,51,0,21,0,
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,,,0,,0,0,0,0,5,3,42,0,25,0,
Greg Jennings\JennGr00,GNB,0,0,0,0,0,,,0,,0,0,0,0,5,2,22,0,14,0,
Donald Lee\LeexDo00,GNB,0,0,0,0,0,,,0,,0,0,0,0,2,2,22,1,17,1,
Tom Crabtree\CrabTo00,GNB,0,0,0,0,0,,,0,,0,0,0,0,2,1,3,0,3,0,
Donovan McNabb\McNaDo00,WAS,26,49,357,1,1,5,35,52,75.0,4,10,0,5,0,0,0,0,0,1,
Ryan Torain\ToraRy00,WAS,0,0,0,0,0,,,0,,16,40,0,8,7,4,27,0,11,0,
Keiland Williams\WillKe03,WAS,0,0,0,0,0,,,0,,1,1,0,1,1,1,9,0,9,0,
Santana Moss\MossSa00,WAS,0,0,0,0,0,,,0,,0,0,0,0,12,7,118,0,52,0,
Anthony Armstrong\ArmsAn00,WAS,0,0,0,0,0,,,0,,0,0,0,0,7,3,84,1,48,0,
Chris Cooley\CoolCh00,WAS,0,0,0,0,0,,,0,,0,0,0,0,12,7,69,0,30,0,
Joey Galloway\GallJo00,WAS,0,0,0,0,0,,,0,,0,0,0,0,7,3,28,0,12,0,
Mike Sellers\SellMi00,WAS,0,0,0,0,0,,,0,,0,0,0,0,3,1,22,0,22,0,
