Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,KAN,31,45,386,0,0,5,38,44,95.2,5,25,0,10,0,0,0,0,0,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,11,75,0,24,6,6,70,0,25,0,0
Charcandrick West\WestCh01,KAN,0,0,0,0,0,0,0,0,,5,17,0,9,3,1,4,0,4,0,0
Jeremy Maclin\MaclJe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,13,11,148,0,44,0,0
Chris Conley\ConlCh00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,53,0,44,0,0
Travis Kelce\KelcTr00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,49,0,14,1,1
Jason Avant\AvanJa00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,13,0,0
James O'Shaughnessy\O'ShJa00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
De'Anthony Thomas\ThomDe05,KAN,0,0,0,0,0,0,0,0,,2,-4,0,4,1,1,11,0,11,0,0
Andy Dalton\DaltAn00,CIN,17,24,321,1,0,0,0,55,127.1,3,16,0,8,0,0,0,0,0,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,13,62,1,16,0,0,0,0,0,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,9,40,3,10,0,0,0,0,0,0,0
Marvin Jones\JoneMa02,CIN,0,0,0,0,0,0,0,0,,1,6,0,6,2,1,4,0,4,0,0
Mohamed Sanu\SanuMo00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,84,0,52,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,82,0,36,0,0
Tyler Eifert\EifeTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,69,0,30,0,0
Brandon Tate\TateBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,55,1,55,0,0
Rex Burkhead\BurkRe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
