Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Palmer\PalmCa00,ARI,24,40,271,0,0,1,4,48,80.3,3,6,1,8,0,0,0,0,0,0,0
Andre Ellington\ElliAn00,ARI,0,0,0,0,0,0,0,0,,5,24,0,13,5,3,22,0,9,0,0
David Johnson\JohnDa08,ARI,0,0,0,0,0,0,0,0,,8,21,1,10,4,2,8,0,6,0,0
Chris Johnson\JohnCh04,ARI,0,0,0,0,0,0,0,0,,12,17,0,6,0,0,0,0,0,0,0
Stepfan Taylor\TaylSt00,ARI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,99,0,48,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,14,10,66,0,11,0,0
JJ Nelson\NelsJJ00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,53,0,34,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,14,0,14,0,0
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
Blaine Gabbert\GabbBl00,SFO,25,36,318,1,1,2,17,48,94.4,1,11,0,11,0,0,0,0,0,0,0
Shaun Draughn\DrauSh00,SFO,0,0,0,0,0,0,0,0,,15,51,0,19,5,5,35,0,12,0,0
Quinton Patton\PattQu00,SFO,0,0,0,0,0,0,0,0,,1,5,0,5,6,1,1,0,1,0,0
Anquan Boldin\BoldAn00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,93,0,18,0,0
Vance McDonald\McDoVa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,71,1,20,1,0
Blake Bell\BellBl00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,67,0,48,0,0
Torrey Smith\SmitTo02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,51,0,41,0,0
Jerome Simpson\SimpJe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
