Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,KAN,26,39,293,1,1,5,29,41,86.8,4,26,0,21,0,0,0,0,0,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,10,91,1,63,4,2,20,1,18,0,0
De'Anthony Thomas\ThomDe05,KAN,0,0,0,0,0,0,0,0,,2,5,0,9,1,1,6,0,6,0,0
Knile Davis\DaviKn00,KAN,0,0,0,0,0,0,0,0,,1,4,0,4,3,3,3,0,8,0,0
Travis Kelce\KelcTr00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,110,0,29,1,1
Jason Avant\AvanJa00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,64,0,41,0,0
Albert Wilson\WilsAl02,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,53,0,22,0,0
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,29,0,22,0,0
Anthony Sherman\SherAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,5,0,0
Anthony Fasano\FasaAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Drew Stanton\StanDr00,ARI,15,30,239,1,0,2,14,45,88.1,4,17,0,10,0,0,0,0,0,1,0
Kerwynn Williams\WillKe05,ARI,0,0,0,0,0,0,0,0,,19,100,0,16,0,0,0,0,0,0,0
Stepfan Taylor\TaylSt00,ARI,0,0,0,0,0,0,0,0,,6,19,0,12,1,1,7,0,7,0,0
Marion Grice\GricMa00,ARI,0,0,0,0,0,0,0,0,,3,6,0,8,0,0,0,0,0,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,85,0,45,0,0
Jaron Brown\BrowJa03,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,48,1,26,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,34,0,13,0,0
Rob Housler\HousRo01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0
Ted Ginn\GinnTe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
John Carlson\CarlJo00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Darren Fells\FellDa01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
Robert Hughes\HughRo00,ARI,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,36,0,36,0,0
