Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Joe Flacco\FlacJo00,BAL,25,33,269,2,1,1,5,29,106.8,7,16,1,15,0,0,0,0,0,0,0
Justin Forsett\ForsJu00,BAL,0,0,0,0,0,0,0,0,,13,71,1,44,2,2,7,0,4,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,3,50,0,27,0,0,0,0,0,0,0
Lorenzo Taliaferro\TaliLo00,BAL,0,0,0,0,0,0,0,0,,7,35,0,13,1,1,20,0,20,0,0
Jacoby Jones\JoneJa03,BAL,0,0,0,0,0,0,0,0,,1,11,0,11,1,1,18,0,18,0,0
Steve Smith\SmitSt01,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,70,1,27,0,0
Kamar Aiken\AikeKa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,65,1,13,0,0
Marlon Brown\BrowMa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,14,0,0
Phillip Supernaw\SupePh00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,29,0,29,0,0
Owen Daniels\DaniOw00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,16,0,0
Kyle Juszczyk\JuszKy00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,8,0,0
Ryan Tannehill\TannRy00,MIA,23,33,227,1,0,6,41,27,98.9,2,6,0,7,0,0,0,0,0,1,0
Lamar Miller\MillLa01,MIA,0,0,0,0,0,0,0,0,,12,53,0,15,5,5,36,0,9,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,2,4,0,4,3,1,7,0,7,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,55,0,20,1,0
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,41,0,27,0,0
Mike Wallace\WallMi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,0,17,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,12,0,0
Rishard Matthews\MattRi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,11,1,8,0,0
Brandon Gibson\GibsBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Daniel Thomas\ThomDa03,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
