Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Josh McCown\McCoJo01,TAM,20,39,250,2,2,6,43,50,67.3,4,8,0,3,0,0,0,0,0,1,1
Doug Martin\MartDo00,TAM,0,0,0,0,0,0,0,0,,5,22,0,9,1,1,0,0,0,0,0
Vincent Jackson\JackVi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,17,10,159,0,50,0,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,45,2,26,0,0
Louis Murphy\MurpLo00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,18,0,9,0,0
Luke Stocker\StocLu00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,5,-4,0,3,2,1,24,0,24,0,0
Matthew Stafford\StafMa00,DET,26,34,311,3,0,4,17,53,133.3,3,-2,0,0,0,0,0,0,0,1,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,18,83,1,57,5,5,50,1,27,0,0
Reggie Bush\BushRe00,DET,0,0,0,0,0,0,0,0,,8,26,0,12,6,4,8,0,6,0,0
Jeremy Ross\RossJe01,DET,0,0,0,0,0,0,0,0,,1,4,0,4,1,0,0,0,0,0,0
George Winn\WinnGe00,DET,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,158,1,53,0,0
Golden Tate\TateGo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,0,19,0,0
Eric Ebron\EbroEr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,28,0,12,0,0
Joseph Fauria\FaurJo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,1,10,0,0
