Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Kyle Orton\OrtoKy00,BUF,38,57,355,1,2,4,14,35,74.8,1,1,1,1,0,0,0,0,0,0,0
Fred Jackson\JackFr02,BUF,0,0,0,0,0,0,0,0,,8,35,0,12,14,10,37,0,12,1,0
Anthony Dixon\DixoAn00,BUF,0,0,0,0,0,0,0,0,,3,15,0,11,0,0,0,0,0,0,0
Marquise Goodwin\GoodMa00,BUF,0,0,0,0,0,0,0,0,,1,12,0,12,2,0,0,0,0,0,0
Bryce Brown\BrowBr02,BUF,0,0,0,0,0,0,0,0,,3,11,0,7,3,2,14,0,9,0,0
Sammy Watkins\WatkSa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,127,0,35,1,1
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,81,0,23,0,0
Chris Hogan\HogaCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,54,1,14,0,0
Robert Woods\WoodRo02,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,0,17,0,0
Lee Smith\SmitLe00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
MarQueis Gray\GrayMa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Peyton Manning\MannPe00,DEN,14,20,173,0,2,0,0,38,56.9,2,-2,0,-1,0,0,0,0,0,0,0
Juwan Thompson\ThomJu01,DEN,0,0,0,0,0,0,0,0,,4,63,0,47,2,1,14,0,14,0,0
C.J. Anderson\AndeC.00,DEN,0,0,0,0,0,0,0,0,,21,58,3,10,0,0,0,0,0,0,0
Emmanuel Sanders\SandEm00,DEN,0,0,0,0,0,0,0,0,,1,13,0,13,6,4,56,0,37,0,0
Jeremy Stewart\StewJe00,DEN,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Wes Welker\WelkWe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,82,0,38,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,0,6,0,0
Jacob Tamme\TammJa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,1,1
