Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,28,38,254,2,0,2,17,30,108.9,0,0,0,0,1,1,7,0,7,0,
Pierre Thomas\ThomPi00,NOR,0,0,0,0,0,,,0,,18,46,0,7,8,8,57,0,14,0,
Reggie Bush\BushRe00,NOR,0,0,0,0,0,,,0,,5,4,0,4,5,4,30,1,11,1,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,8,5,67,0,30,0,
Jeremy Shockey\ShocJe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,5,3,37,0,20,0,
Devery Henderson\HendDe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,3,28,0,12,0,
Heath Evans\EvanHe00,NOR,0,0,0,0,0,,,0,,1,0,0,0,1,1,18,0,18,0,
David Thomas\ThomDa02,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,3,10,1,4,0,
Alex Smith\SmitAl03,SFO,23,32,275,1,2,0,0,41,82.2,4,28,0,12,0,0,0,0,0,0,
Frank Gore\GoreFr00,SFO,0,0,0,0,0,,,0,,20,112,1,20,9,7,56,1,18,1,
Anthony Dixon\DixoAn00,SFO,0,0,0,0,0,,,0,,1,2,1,2,0,0,0,0,0,0,
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,,,0,,0,0,0,0,7,4,78,0,41,0,
Josh Morgan\MorgJo00,SFO,0,0,0,0,0,,,0,,0,0,0,0,8,6,70,0,15,0,
Michael Crabtree\CrabMi00,SFO,0,0,0,0,0,,,0,,0,0,0,0,3,1,32,0,32,0,
Delanie Walker\WalkHu00,SFO,0,0,0,0,0,,,0,,0,0,0,0,2,2,26,0,22,1,
Nate Byham\ByhaNa00,SFO,0,0,0,0,0,,,0,,0,0,0,0,1,1,6,0,6,0,
Moran Norris\NorrMo00,SFO,0,0,0,0,0,,,0,,0,0,0,0,1,1,5,0,5,0,
Dominique Zeigler\ZiegDo00,SFO,0,0,0,0,0,,,0,,0,0,0,0,1,1,2,0,2,0,
Brian Westbrook\WestBr00,SFO,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,0,0,
