Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Derek Anderson\AndeDe00,ARI,17,31,161,0,2,2,15,29,42.5,0,0,0,0,0,0,0,0,0,1,
Max Hall\HallMa00,ARI,1,2,3,0,1,0,0,3,16.7,0,0,0,0,0,0,0,0,0,0,
Tim Hightower\HighTi00,ARI,0,0,0,0,0,0,0,0,,11,115,1,80,2,2,9,0,7,0,
Jason Wright\WrigJa01,ARI,0,0,0,0,0,0,0,0,,2,3,0,4,0,0,0,0,0,0,
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,83,0,29,0,
Stephen Williams\WillSt01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,26,0,16,0,
LaRod Stephens-Howling\StepLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,12,0,
Ben Patrick\PatrBe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,
Steve Breaston\BreaSt00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,10,0,5,0,
Matt Ryan\RyanMa00,ATL,21,32,225,3,0,1,2,24,117.3,6,6,0,9,0,0,0,0,0,1,
Jason Snelling\SnelJa00,ATL,0,0,0,0,0,,,0,,24,129,2,30,5,5,57,1,19,0,
Michael Turner\TurnMi00,ATL,0,0,0,0,0,,,0,,9,75,0,21,0,0,0,0,0,0,
Ovie Mughelli\MughOv00,ATL,0,0,0,0,0,,,0,,5,16,0,6,2,2,9,0,7,0,
Roddy White\WhitRo00,ATL,0,0,0,0,0,,,0,,0,0,0,0,12,7,78,1,24,0,
Brian Finneran\FinnBr00,ATL,0,0,0,0,0,,,0,,0,0,0,0,3,3,31,1,12,0,
Tony Gonzalez\GonzTo00,ATL,0,0,0,0,0,,,0,,0,0,0,0,2,2,19,0,13,0,
Harry Douglas\DougHa00,ATL,0,0,0,0,0,,,0,,1,-5,0,-5,8,2,31,0,18,0,
