Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Teddy Bridgewater\BridTe00,MIN,25,35,316,2,0,4,31,49,118.3,3,1,0,2,0,0,0,0,0,2,1
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,19,98,0,75,3,3,12,0,11,0,0
Jerick McKinnon\McKiJe00,MIN,0,0,0,0,0,0,0,0,,9,36,0,9,1,1,1,0,1,0,0
Stefon Diggs\DiggSt00,MIN,0,0,0,0,0,0,0,0,,1,9,0,9,9,6,108,1,36,0,0
Zach Line\LineZa01,MIN,0,0,0,0,0,0,0,0,,2,2,0,2,1,1,49,0,49,0,0
Mike Wallace\WallMi00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,0,17,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,31,0,16,0,0
Adam Thielen\ThieAd00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,30,0,30,0,0
Charles Johnson\JohnCh08,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0
MyCole Pruitt\PruiMy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,1,9,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,5,0,0
Jeff Locke\LockJe00,MIN,0,0,0,0,0,0,0,0,,1,-6,0,-6,0,0,0,0,0,0,0
Matthew Stafford\StafMa00,DET,18,26,256,2,0,7,59,55,126.4,1,5,0,5,0,0,0,0,0,0,0
Ameer Abdullah\AbduAm00,DET,0,0,0,0,0,0,0,0,,8,43,0,13,0,0,0,0,0,0,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,3,21,0,14,2,2,14,0,9,0,0
Theo Riddick\RiddTh00,DET,0,0,0,0,0,0,0,0,,3,8,0,8,4,3,40,0,31,0,0
Eric Ebron\EbroEr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,89,1,55,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,86,1,46,0,0
Golden Tate\TateGo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,14,0,11,0,0
Tim Wright\WrigTi01,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
George Winn\WinnGe00,DET,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Michael Burton\BurtMi00,DET,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Lance Moore\MoorLa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
