Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Kirk Cousins\CousKi00,WAS,22,32,322,3,0,2,22,40,132.6,3,11,0,6,0,0,0,0,0,1,0
Samaje Perine\PeriSa00,WAS,0,0,0,0,0,0,0,0,,23,117,1,30,2,1,9,0,9,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,4,17,0,16,1,1,16,1,16,0,0
Niles Paul\PaulNi00,WAS,0,0,0,0,0,0,0,0,,1,5,0,5,2,2,11,0,10,0,0
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,8,7,72,0,19,0,0
Byron Marshall\MarsBy01,WAS,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Josh Doctson\DoctJo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,81,0,32,0,0
Vernon Davis\DaviVe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,67,0,36,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,59,1,40,0,0
Jeremy Sprinkle\SpriJe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,7,0,0
Drew Brees\BreeDr00,NOR,29,41,385,2,1,2,10,29,106.3,1,2,0,2,0,0,0,0,0,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,11,134,1,36,4,3,21,0,8,0,0
Alvin Kamara\KamaAl00,NOR,0,0,0,0,0,0,0,0,,8,42,0,24,9,6,74,1,19,0,0
Zach Line\LineZa01,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Coby Fleener\FleeCo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,91,0,29,0,0
Michael Thomas\ThomMi05,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,91,0,24,0,0
Willie Snead\SneaWi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0
Brandon Coleman\ColeBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Josh Hill\HillJo02,NOR,0,0,0,0,0,0,0,0,,1,-8,0,-8,1,1,3,1,3,0,0
Ted Ginn\GinnTe00,NOR,0,0,0,0,0,0,0,0,,1,-12,0,-12,6,6,87,0,23,0,0
