Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Blake Bortles\BortBl00,JAX,17,30,154,1,0,2,9,28,81.8,4,4,0,3,0,0,0,0,0,2,1
Leonard Fournette\FourLe00,JAX,0,0,0,0,0,0,0,0,,28,111,0,29,3,2,7,0,9,0,0
T.J. Yeldon\YeldT.00,JAX,0,0,0,0,0,0,0,0,,5,15,0,9,2,1,5,0,5,1,0
Chris Ivory\IvorCh00,JAX,0,0,0,0,0,0,0,0,,6,6,0,2,0,0,0,0,0,0,0
Tommy Bohanon\BohaTo00,JAX,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Marqise Lee\LeexMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,45,0,16,0,0
Dede Westbrook\WestDe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,35,0,28,1,0
Marcedes Lewis\LewiMa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,1,16,0,0
Keelan Cole\ColeKe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,24,0,11,0,0
James O'Shaughnessy\O'ShJa00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
DeShone Kizer\KizeDe00,CLE,16,32,179,1,2,5,45,27,51.4,5,22,0,10,0,0,0,0,0,3,2
Isaiah Crowell\CrowIs00,CLE,0,0,0,0,0,0,0,0,,11,18,0,5,0,0,0,0,0,0,0
Duke Johnson\JohnDu00,CLE,0,0,0,0,0,0,0,0,,2,10,0,7,6,4,56,1,27,1,0
Corey Coleman\ColeCo00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,80,0,20,0,0
Ricardo Louis\LouiRi00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,15,0,15,0,0
David Njoku\NjokDa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Matthew Dayes\DayeMa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Seth Devalve\DevaSe00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Kenny Britt\BritKe00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,3,0,0
Rashard Higgins\HiggRa00,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
