Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Blaine Gabbert\GabbBl00,ARI,22,34,257,3,2,2,13,28,92.4,3,13,0,12,0,0,0,0,0,1,0
Adrian Peterson\PeteAd01,ARI,0,0,0,0,0,0,0,0,,14,26,0,7,1,1,13,0,13,0,0
Kerwynn Williams\WillKe05,ARI,0,0,0,0,0,0,0,0,,1,9,0,9,2,1,9,0,9,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,91,1,22,0,0
Ricky Seals-Jones\SealRi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,54,2,28,0,0
D.J. Foster\FostD.01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,20,0,0
Jaron Brown\BrowJa03,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,22,0,22,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,18,0,9,0,0
JJ Nelson\NelsJJ00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,0,14,0,0
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Brittan Golden\GoldBr00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tom Savage\SavaTo00,HOU,22,32,230,2,1,1,7,34,97.1,1,3,0,3,0,0,0,0,0,1,1
D'Onta Foreman\ForeDO00,HOU,0,0,0,0,0,0,0,0,,10,65,2,34,3,3,15,0,8,1,0
Lamar Miller\MillLa01,HOU,0,0,0,0,0,0,0,0,,22,61,0,13,5,4,22,1,8,1,0
Bruce Ellington\ElliBr00,HOU,0,0,0,0,0,0,0,0,,1,5,0,5,7,6,63,0,25,1,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,76,1,34,0,0
Stephen Anderson\AndeSt01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,22,0,22,0,0
C.J. Fiedorowicz\FiedC.00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,10,0,0
Braxton Miller\MillBr03,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,11,0,0
