Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Andy Dalton\DaltAn00,CIN,21,27,212,2,0,3,21,21,124.1,2,-2,0,-1,0,0,0,0,0,0,0
Joe Mixon\MixoJo00,CIN,0,0,0,0,0,0,0,0,,18,62,0,20,3,3,39,0,21,0,0
Giovani Bernard\BernGi00,CIN,0,0,0,0,0,0,0,0,,3,27,0,25,2,2,12,1,6,0,0
Jeremy Hill\HillJe01,CIN,0,0,0,0,0,0,0,0,,7,23,0,8,1,1,6,0,6,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,111,1,20,0,0
Tyler Kroft\KrofTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,28,0,14,0,0
Tyler Boyd\BoydTy00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Brandon LaFell\LaFeBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Aaron Rodgers\RodgAa00,GNB,28,42,313,3,1,6,33,72,102.6,4,23,0,13,0,0,0,0,0,0,0
Ty Montgomery\MontTy01,GNB,0,0,0,0,0,0,0,0,,12,35,0,8,12,8,15,0,5,0,0
Jamaal Williams\WillJa06,GNB,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Geronimo Allison\AlliGe01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,122,0,72,0,0
Davante Adams\AdamDa01,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,60,0,41,0,0
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,52,2,23,0,0
Lance Kendricks\KendLa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,52,1,51,0,0
Martellus Bennett\BennMa00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,12,0,6,0,0
