Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Trevor Siemian\SiemTr00,DEN,24,40,259,0,2,3,4,29,58.2,3,12,0,7,0,0,0,0,0,1,0
Jamaal Charles\CharJa00,DEN,0,0,0,0,0,0,0,0,,9,56,1,19,1,1,1,0,1,0,0
C.J. Anderson\AndeC.00,DEN,0,0,0,0,0,0,0,0,,8,36,0,32,2,2,7,0,5,0,0
Isaiah McKenzie\McKeIs00,DEN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Andy Janovich\JanoAn00,DEN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
De'Angelo Henderson\HendDe01,DEN,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,98,0,29,0,0
Emmanuel Sanders\SandEm00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,15,7,75,0,29,0,0
Bennie Fowler\FowlBe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,55,0,20,0,0
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,14,0,0
A.J. Derby\DerbA.00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Cody Latimer\LatiCo00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tyrod Taylor\TaylTy00,BUF,20,26,213,2,0,4,16,31,126.0,8,13,0,7,0,0,0,0,0,0,0
Mike Tolbert\TolbMi00,BUF,0,0,0,0,0,0,0,0,,11,41,0,10,1,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,14,21,0,7,7,7,48,0,15,0,0
Jordan Matthews\MattJo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,61,0,28,0,0
Charles Clay\ClayCh00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,39,1,10,0,0
Nick O'Leary\OLeaNi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,31,0,31,0,0
Kaelin Clay\ClayKa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0
Andre Holmes\HolmAn00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,1,4,0,0
Zay Jones\JoneZa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
