Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jared Goff\GoffJa00,LAR,22,28,292,3,0,0,0,47,145.8,1,-1,0,-1,0,0,0,0,0,0,0
Todd Gurley\GurlTo01,LAR,0,0,0,0,0,0,0,0,,28,113,2,29,7,5,36,1,27,1,0
Tavon Austin\AustTa00,LAR,0,0,0,0,0,0,0,0,,3,14,0,8,0,0,0,0,0,1,1
Robert Woods\WoodRo02,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,108,0,31,0,0
Sammy Watkins\WatkSa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,106,2,47,0,0
Cooper Kupp\KuppCo00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,13,0,0
Derek Carrier\CarrDe00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Pharoh Cooper\CoopPh00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,1,1
Tyler Higbee\HigbTy00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
Brian Hoyer\HoyeBr00,SFO,23,37,332,2,1,4,24,59,98.0,1,9,1,9,0,0,0,0,0,0,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,25,84,2,20,4,3,10,0,5,0,0
Raheem Mostert\MostRa00,SFO,0,0,0,0,0,0,0,0,,4,11,0,7,0,0,0,0,0,1,1
Matt Breida\BreiMa00,SFO,0,0,0,0,0,0,0,0,,3,9,0,10,4,3,20,0,12,0,0
Pierre Garcon\GarcPi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,142,0,59,0,0
Marquise Goodwin\GoodMa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,62,0,50,0,0
Kyle Juszczyk\JuszKy00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,34,0,34,0,0
Trent Taylor\TaylTr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,32,1,18,0,0
Aldrick Robinson\RobiAl00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,17,0,0
George Kittle\KittGe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,1,1,0,0
