Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Ryan\RyanMa00,ATL,20,47,267,1,2,0,0,26,50.6,1,10,0,10,0,0,0,0,0,0,
Michael Turner\TurnMi00,ATL,0,0,0,0,0,0,0,0,,14,44,0,16,0,0,0,0,0,0,
Jason Snelling\SnelJa00,ATL,0,0,0,0,0,0,0,0,,2,16,0,10,0,0,0,0,0,0,
Tony Gonzalez\GonzTo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,100,0,26,0,
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,68,0,26,0,
Roddy White\WhitRo00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,16,4,51,1,16,0,
Harry Douglas\DougHa00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,17,0,
Jacquizz Rodgers\RodgJa00,ATL,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,5,0,5,0,
Michael Palmer\PalmMi00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
T.J. Yates\YateT.00,HOU,12,25,188,1,0,3,13,50,86.7,2,10,0,8,0,0,0,0,0,1,
Arian Foster\FostAr00,HOU,0,0,0,0,0,0,0,0,,31,111,1,18,4,3,41,0,28,0,
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,11,41,0,13,0,0,0,0,0,0,
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,97,0,50,0,
Owen Daniels\DaniOw00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,0,17,0,
Kevin Walter\WaltKe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,
Joel Dreessen\DreeJo00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1,3,0,
Jacoby Jones\JoneJa03,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
