Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tyler Palko\PalkTy00,KAN,17,30,157,1,0,2,18,38,82.2,1,1,0,1,0,0,0,0,0,0,
Kyle Orton\OrtoKy00,KAN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,0,0,0,,9,61,0,32,5,4,46,1,38,0,
Thomas Jones\JoneTh00,KAN,0,0,0,0,0,0,0,0,,16,36,0,8,0,0,0,0,0,0,
Jackie Battle\BattJa00,KAN,0,0,0,0,0,0,0,0,,11,15,0,5,0,0,0,0,0,0,
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,49,0,14,1,
Steve Breaston\BreaSt00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,41,0,19,0,
Terrance Copper\CoppTe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,
Jonathan Baldwin\BaldJo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,
Le'Ron McClain\McClLe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,
Jerheme Urban\UrbaJe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,
Jeremy Horne\HornJe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Caleb Hanie\HaniCa00,CHI,11,24,133,0,3,7,45,28,23.8,1,3,0,3,0,0,0,0,0,1,
Marion Barber\BarbMa01,CHI,0,0,0,0,0,0,0,0,,14,44,0,15,1,0,0,0,0,0,
Kahlil Bell\BellKa00,CHI,0,0,0,0,0,0,0,0,,4,34,0,26,1,0,0,0,0,0,
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,5,12,0,5,0,0,0,0,0,0,
Johnny Knox\KnoxJo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,53,0,17,0,
Kellen Davis\DaviKe01,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,40,0,28,0,
Devin Hester\HestDe99,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,35,0,17,1,
Earl Bennett\BennEa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,
Sam Hurd\HurdSa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
Dane Sanzenbacher\SanzDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Roy Williams\WillRo04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
