Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Palmer\PalmCa00,OAK,20,41,273,2,1,2,15,40,76.6,1,2,0,2,0,0,0,0,0,0,
Michael Bush\BushMi00,OAK,0,0,0,0,0,,0,0,,10,18,0,3,6,3,27,0,16,0,
Louis Murphy\MurpLo00,OAK,0,0,0,0,0,,0,0,,2,16,0,15,5,2,15,0,9,0,
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,1,10,0,10,1,1,38,0,38,0,
Chaz Schilens\SchiCh00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,7,6,89,0,30,0,
T.J. Houshmandzadeh\HousTJ00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,1,40,1,40,0,
Brandon Myers\MyerBr00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,6,3,33,0,20,0,
Darrius Heyward-Bey\HeywDa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,8,3,23,1,14,0,
Kevin Boss\BossKe00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,5,1,8,0,8,0,
Matt Moore\MoorMa01,MIA,13,25,162,1,0,1,9,38,85.7,5,22,1,14,0,0,0,0,0,0,
Reggie Bush\BushRe00,MIA,0,0,0,0,0,0,0,0,,22,100,1,29,2,0,0,0,0,0,
Daniel Thomas\ThomDa03,MIA,0,0,0,0,0,0,0,0,,13,73,0,21,0,0,0,0,0,0,
Lex Hilliard\HillLe00,MIA,0,0,0,0,0,0,0,0,,3,10,0,4,0,0,0,0,0,0,
Clyde Gates\GateCl00,MIA,0,0,0,0,0,0,0,0,,1,4,0,4,,0,0,0,0,0,
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,66,0,26,0,
Brandon Marshall\MarsBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,60,0,38,0,
Davone Bess\BessDa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,27,1,12,0,
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
