Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jimmy Garoppolo\GaroJi00,SFO,26,37,293,0,1,2,15,33,82.4,4,8,0,8,0,0,0,0,0,1,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,17,54,0,18,5,3,12,0,4,0,0
Matt Breida\BreiMa00,SFO,0,0,0,0,0,0,0,0,,12,45,0,8,1,1,4,0,4,0,0
Kyle Juszczyk\JuszKy00,SFO,0,0,0,0,0,0,0,0,,1,3,0,3,3,3,20,0,16,0,0
Marquise Goodwin\GoodMa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,99,0,20,0,0
Trent Taylor\TaylTr02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,92,0,33,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,30,0,22,0,0
George Kittle\KittGe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,11,0,0
Louis Murphy\MurpLo00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,16,0,16,0,0
Kendrick Bourne\BourKe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Mitch Trubisky\TrubMi00,CHI,12,15,102,1,0,2,17,21,117.2,4,19,0,9,0,0,0,0,0,2,0
Jordan Howard\HowaJo00,CHI,0,0,0,0,0,0,0,0,,13,38,0,14,2,1,-5,0,-5,0,0
Tarik Cohen\CoheTa00,CHI,0,0,0,0,0,0,0,0,,2,5,0,4,4,4,39,0,21,0,0
Kendall Wright\WrigKe01,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,14,0,0
Dontrelle Inman\InmaDo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,1,13,0,0
Daniel Brown\BrowDa04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
Dion Sims\SimsDi00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Josh Bellamy\BellJo02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
