Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jay Cutler\CutlJa00,CHI,18,32,208,2,0,0,0,28,96.9,1,0,0,0,0,0,0,0,0,1,
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,24,133,0,25,5,3,17,0,10,2,
Marion Barber\BarbMa01,CHI,0,0,0,0,0,0,0,0,,9,31,1,17,1,1,8,0,8,0,
Earl Bennett\BennEa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,95,1,28,0,
Roy Williams\WillRo04,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,46,0,18,0,
Johnny Knox\KnoxJo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,
Matt Spaeth\SpaeMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,1,8,0,
Devin Hester\HestDe99,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,12,0,12,0,
Tyler Clutts\ClutTy00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,
Dane Sanzenbacher\SanzDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,
Kellen Davis\DaviKe01,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,-1,0,-1,0,
Michael Vick\VickMi00,PHI,21,38,213,0,1,1,2,31,60.5,5,34,0,11,0,0,0,0,0,0,
Chas Henry\HenrCh02,PHI,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,16,71,1,33,5,5,46,0,13,0,
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,0,0,0,,1,10,0,10,8,2,16,0,10,1,
Ronnie Brown\BrowRo05,PHI,0,0,0,0,0,0,0,0,,1,4,1,4,1,0,0,0,0,0,
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,63,0,31,0,
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,60,0,21,0,
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,12,0,
Clay Harbor\HarbCl00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Colt Anderson\AndeCo01,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
