Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,NYJ,21,32,207,2,3,2,3,30,65.5,1,2,0,2,0,0,0,0,0,0,
Jeremy Kerley\KerlJe00,NYJ,1,1,41,0,0,0,0,41,118.7,1,16,0,16,6,4,71,0,30,0,
LaDainian Tomlinson\TomlLa00,NYJ,0,0,0,0,0,0,0,0,,11,56,0,11,7,4,23,0,9,0,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,14,55,0,10,2,0,0,0,0,0,
Plaxico Burress\BurrPl00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,57,0,29,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,45,1,13,0,
Matthew Mulligan\MullMa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,41,0,41,0,
Patrick Turner\TurnPa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,1,10,0,
Matt Slauson\SlauMa20,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Matt Moore\MoorMa01,MIA,22,32,135,1,2,1,7,19,61.3,3,-1,0,1,0,0,0,0,0,0,
Steve Slaton\SlatSt00,MIA,0,0,0,0,0,0,0,0,,11,55,0,28,1,1,-1,0,-1,0,
Daniel Thomas\ThomDa03,MIA,0,0,0,0,0,0,0,0,,12,28,0,13,2,2,12,0,8,0,
Brandon Marshall\MarsBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,50,0,19,0,
Davone Bess\BessDa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,45,0,17,0,
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,16,0,11,0,
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,11,0,4,0,
Lex Hilliard\HillLe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,
