Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
John Skelton\SkelJo00,ARI,25,36,262,1,1,7,32,22,88.0,0,0,0,0,0,0,0,0,0,1,1
LaRod Stephens-Howling\StepLa00,ARI,0,0,0,0,0,0,0,0,,20,104,1,27,5,4,45,0,19,0,0
William Powell\PoweWi00,ARI,0,0,0,0,0,0,0,0,,4,13,0,7,1,1,5,0,5,1,0
Early Doucet\DoucEa00,ARI,0,0,0,0,0,0,0,0,,2,9,0,6,6,3,19,0,8,0,0
Andre Roberts\RobeAn00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,103,1,21,0,0
Rob Housler\HousRo01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,54,0,22,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,29,0,16,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Christian Ponder\PondCh00,MIN,8,17,58,1,2,3,15,14,35.5,1,2,0,2,0,0,0,0,0,0,0
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,0,0,0,,23,153,1,27,4,2,6,0,4,0,0
Percy Harvin\HarvPe00,MIN,0,0,0,0,0,0,0,0,,2,10,0,5,5,4,37,1,14,0,0
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Jerome Simpson\SimpJe00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Michael Jenkins\JenkMi00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
