Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Aaron Rodgers\RodgAa00,GNB,30,37,342,3,0,3,10,52,132.2,2,0,0,1,0,0,0,0,0,0,0
Alex Green\GreeAl00,GNB,0,0,0,0,0,0,0,0,,20,35,0,15,5,4,29,0,13,0,0
Randall Cobb\CobbRa00,GNB,0,0,0,0,0,0,0,0,,1,19,0,19,8,8,89,2,39,0,0
John Kuhn\KuhnJo00,GNB,0,0,0,0,0,0,0,0,,3,16,0,9,1,1,16,0,16,0,0
Jordy Nelson\NelsJo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,122,1,52,0,0
James Jones\JoneJa04,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,53,0,17,0,0
Jermichael Finley\FinlJe00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,18,0,0
Donald Driver\DrivDo00,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Sam Bradford\BradSa00,STL,21,34,255,1,1,3,9,56,82.4,0,0,0,0,0,0,0,0,0,1,0
Steven Jackson\JackSt00,STL,0,0,0,0,0,0,0,0,,12,57,1,19,0,0,0,0,0,0,0
Daryl Richardson\RichDa00,STL,0,0,0,0,0,0,0,0,,8,36,0,11,3,3,43,0,20,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,1,14,0,14,5,3,73,0,56,0,0
Isaiah Pead\PeadIs00,STL,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,60,0,15,0,0
Brian Quick\QuicBr00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,22,0,0
Steve Smith\SmitSt02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,26,0,10,0,0
Austin Pettis\PettAu00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,1,14,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,5,0,5,0,0
Brit Miller\MillBr01,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
