Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Trevor Siemian\SiemTr00,DEN,25,40,258,2,2,6,24,18,76.9,6,5,0,3,0,0,0,0,0,0,0
Devontae Booker\BookDe00,DEN,0,0,0,0,0,0,0,0,,24,76,0,11,2,2,12,0,10,0,0
Kapri Bibbs\BibbKa00,DEN,0,0,0,0,0,0,0,0,,7,22,0,9,1,0,0,0,0,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,87,1,18,0,0
Emmanuel Sanders\SandEm00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,54,0,14,0,0
Jordan Taylor\TaylJo01,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,32,1,18,0,0
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,24,0,15,0,0
A.J. Derby\DerbA.00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,12,0,0
Jordan Norwood\NorwJo00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,9,0,0
Andy Janovich\JanoAn00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Drew Brees\BreeDr00,NOR,21,29,303,3,2,1,10,37,111.7,2,9,0,5,0,0,0,0,0,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,11,50,0,10,2,2,13,0,7,0,0
Tim Hightower\HighTi00,NOR,0,0,0,0,0,0,0,0,,8,21,0,3,2,2,34,0,23,0,0
Brandin Cooks\CookBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,98,1,37,0,0
Willie Snead\SneaWi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,47,2,24,0,0
Michael Thomas\ThomMi05,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,0,16,2,2
Coby Fleener\FleeCo00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,18,0,0
Travaris Cadet\CadeTr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,20,0,0
Brandon Coleman\ColeBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Josh Hill\HillJo02,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
