Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Case Keenum\KeenCa00,LAR,17,30,165,0,0,3,10,46,72.2,5,11,0,7,0,0,0,0,0,0,0
Todd Gurley\GurlTo01,LAR,0,0,0,0,0,0,0,0,,21,64,0,13,1,1,8,0,8,0,0
Benny Cunningham\CunnBe01,LAR,0,0,0,0,0,0,0,0,,6,40,0,24,5,3,7,0,6,1,0
Tavon Austin\AustTa00,LAR,0,0,0,0,0,0,0,0,,2,10,0,6,7,2,19,0,20,0,0
Kenny Britt\BritKe00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,109,0,46,0,0
Brian Quick\QuicBr00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,10,0,0
Pharoh Cooper\CoopPh00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Lance Kendricks\KendLa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,0,0,0,0,0
Bryce Petty\PettBr01,NYJ,19,32,163,1,1,1,6,52,70.2,0,0,0,0,0,0,0,0,0,0,0
Matt Forte\FortMa00,NYJ,0,0,0,0,0,0,0,0,,20,98,0,28,3,2,11,0,7,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,4,37,0,17,7,7,52,1,11,0,0
C.J. Spiller\SpilC.00,NYJ,0,0,0,0,0,0,0,0,,1,4,0,4,1,0,0,0,0,0,0
Robby Anderson\AndeRo04,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,69,0,52,0,0
Brandon Marshall\MarsBr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,15,0,6,0,0
Charone Peake\PeakCh00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,5,0,0
Quincy Enunwa\EnunQu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,7,0,7,0,0
