Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,MIN,31,40,307,2,1,3,23,36,104.9,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon\McKiJe00,MIN,0,0,0,0,0,0,0,0,,6,16,0,13,4,3,17,0,12,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,9,13,1,6,1,1,2,0,2,0,0
Adam Thielen\ThieAd00,MIN,0,0,0,0,0,0,0,0,,1,11,0,11,4,3,21,1,11,0,0
Zach Line\LineZa01,MIN,0,0,0,0,0,0,0,0,,1,5,0,5,1,0,0,0,0,0,0
Ronnie Hillman\HillRo00,MIN,0,0,0,0,0,0,0,0,,4,2,0,9,0,0,0,0,0,0,0
Stefon Diggs\DiggSt00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,15,13,164,0,36,0,0
Kyle Rudolph\RudoKy00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,69,1,20,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,17,0,9,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Rhett Ellison\ElliRh00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,6,0,0
Kirk Cousins\CousKi00,WAS,22,33,262,2,0,1,2,38,110.9,1,-1,0,-1,0,0,0,0,0,0,0
Robert Kelley\KellRo00,WAS,0,0,0,0,0,0,0,0,,22,97,0,21,1,1,-2,0,-2,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,4,25,0,9,3,3,11,0,6,1,1
Jamison Crowder\CrowJa00,WAS,0,0,0,0,0,0,0,0,,1,7,0,7,6,4,37,1,14,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,81,0,17,0,0
Vernon Davis\DaviVe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,66,1,38,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,41,0,25,0,0
Maurice Harris\HarrMa05,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,28,0,15,0,0
Ryan Grant\GranRy01,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
