Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ben Roethlisberger\RoetBe00,PIT,17,31,317,1,1,0,0,97,87.7,3,-2,0,0,0,0,0,0,0,0,0
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,25,76,1,8,3,2,5,0,3,1,1
James Conner\ConnJa00,PIT,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
JuJu Smith-Schuster\SmitJu00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,193,1,97,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,70,0,40,0,0
Jesse James\JameJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,42,0,32,0,0
Justin Hunter\HuntJu00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Darrius Heyward-Bey\HeywDa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Eli Rogers\RogeEl00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Matthew Stafford\StafMa00,DET,27,45,423,0,0,2,12,44,91.2,1,11,0,11,0,0,0,0,0,0,0
Ameer Abdullah\AbduAm00,DET,0,0,0,0,0,0,0,0,,11,27,0,8,3,3,11,0,8,0,0
Theo Riddick\RiddTh00,DET,0,0,0,0,0,0,0,0,,4,21,0,10,2,2,24,0,23,0,0
Dwayne Washington\WashDw00,DET,0,0,0,0,0,0,0,0,,6,12,0,4,1,1,4,0,4,0,0
Marvin Jones\JoneMa02,DET,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,128,0,43,0,0
T.J. Jones\JoneT.00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,88,0,34,0,0
Golden Tate\TateGo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,86,0,34,1,1
Eric Ebron\EbroEr00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,58,0,44,0,0
Darren Fells\FellDa01,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0
Jamal Agnew\AgneJa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Michael Roberts\RobeMi01,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
