Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Derek Carr\CarrDe02,OAK,31,49,313,1,2,0,0,40,71.2,0,0,0,0,0,0,0,0,0,0,0
DeAndre Washington\WashDe00,OAK,0,0,0,0,0,0,0,0,,6,26,0,10,10,8,62,1,14,1,1
Jalen Richard\RichJa01,OAK,0,0,0,0,0,0,0,0,,5,21,0,14,7,5,35,0,15,1,1
Amari Cooper\CoopAm00,OAK,0,0,0,0,0,0,0,0,,1,4,0,4,10,5,48,0,18,0,0
Jamize Olawale\OlawJa00,OAK,0,0,0,0,0,0,0,0,,2,3,1,2,0,0,0,0,0,1,0
Michael Crabtree\CrabMi00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,83,0,40,0,0
Jared Cook\CookJa02,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,57,0,17,0,0
Lee Smith\SmitLe00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,21,0,21,0,0
Cordarrelle Patterson\PattCo00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,7,0,3,1,0
Tyrod Taylor\TaylTy00,BUF,20,27,165,1,0,0,0,36,101.6,6,1,1,5,0,0,0,0,0,0,0
LeSean McCoy\McCoLe01,BUF,0,0,0,0,0,0,0,0,,27,151,1,48,7,6,22,0,12,0,0
Mike Tolbert\TolbMi00,BUF,0,0,0,0,0,0,0,0,,4,14,0,6,1,1,-2,0,-2,0,0
Andre Holmes\HolmAn00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,51,1,36,0,0
Zay Jones\JoneZa00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,32,0,22,0,0
Brandon Tate\TateBr00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24,0,24,0,0
Jordan Matthews\MattJo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,21,0,9,0,0
Logan Thomas\ThomLo00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Deonte Thompson\ThomDe04,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Nick O'Leary\OLeaNi00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
