Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Moore\MoorMa01,MIA,25,44,176,0,2,3,25,28,47.2,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi\AjayJa00,MIA,0,0,0,0,0,0,0,0,,13,23,0,21,4,4,18,0,6,0,0
Kenyan Drake\DrakKe00,MIA,0,0,0,0,0,0,0,0,,6,22,0,12,1,0,0,0,0,0,0
Kenny Stills\StilKe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,65,0,28,0,0
Leonte Carroo\CarrLe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,48,0,14,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,33,0,14,0,0
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,7,0,0
Julius Thomas\ThomJu00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,2,0,3,0,0
Jakeem Grant\GranJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-1,0,-1,0,0
Joe Flacco\FlacJo00,BAL,10,15,101,1,0,0,0,34,107.9,1,9,0,9,0,0,0,0,0,0,0
Ryan Mallett\MallRy00,BAL,3,7,20,1,0,0,0,12,89.9,4,-3,0,0,0,0,0,0,0,1,0
Alex Collins\CollAl00,BAL,0,0,0,0,0,0,0,0,,18,113,0,19,2,2,30,0,27,0,0
Javorius Allen\AlleJa01,BAL,0,0,0,0,0,0,0,0,,17,55,0,9,3,1,2,0,2,0,0
Jeremy Maclin\MaclJe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,53,1,34,0,0
Nick Boyle\BoylNi00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,29,0,12,0,0
Ben Watson\WatsBe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,6,1,4,0,0
Patrick Ricard\RicaPa00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Breshad Perriman\PerrBr02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
