Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Trevor Siemian\SiemTr00,DEN,19,36,198,1,3,3,11,29,43.5,2,20,0,14,0,0,0,0,0,0,0
C.J. Anderson\AndeC.00,DEN,0,0,0,0,0,0,0,0,,15,78,0,12,1,1,7,0,7,0,0
Devontae Booker\BookDe00,DEN,0,0,0,0,0,0,0,0,,6,40,1,26,3,3,14,0,11,0,0
Jamaal Charles\CharJa00,DEN,0,0,0,0,0,0,0,0,,8,39,0,18,1,1,5,0,5,1,1
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,66,0,22,0,0
Bennie Fowler\FowlBe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,35,0,29,0,0
A.J. Derby\DerbA.00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,21,1,11,0,0
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0
Cody Latimer\LatiCo00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,11,0,0
Jeff Heuerman\HeueJe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0
Jordan Taylor\TaylJo01,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
Andy Janovich\JanoAn00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Isaiah McKenzie\McKeIs00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1
Alex Smith\SmitAl03,KAN,14,31,202,1,0,1,5,33,77.6,4,33,0,17,0,0,0,0,0,1,1
Tyreek Hill\HillTy00,KAN,0,1,0,0,1,0,0,0,0.0,0,0,0,0,6,2,38,0,25,0,0
Kareem Hunt\HuntKa00,KAN,0,0,0,0,0,0,0,0,,22,46,0,15,5,3,22,0,12,0,0
Travis Kelce\KelcTr00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,133,1,33,0,0
Demarcus Robinson\RobiDe01,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Charcandrick West\WestCh01,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0
Demetrius Harris\HarrDe03,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Ross Travis\TravRo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Albert Wilson\WilsAl02,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
