Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,25,32,391,3,0,1,5,80,148.8,3,-3,0,-1,0,0,0,0,0,0,0
Andre Williams\WillAn00,NYG,0,0,0,0,0,0,0,0,,26,110,0,45,1,0,0,0,0,0,0
Orleans Darkwa\DarkOr00,NYG,0,0,0,0,0,0,0,0,,4,21,1,12,2,2,17,0,9,0,0
Odell Beckham\BeckOd00,NYG,0,0,0,0,0,0,0,0,,1,0,0,0,12,8,148,2,80,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,132,1,49,0,0
Larry Donnell\DonnLa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,23,0,0
Preston Parker\ParkPr00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,0,15,0,0
Daniel Fells\FellDa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,12,0,0
Shaun Hill\HillSh00,STL,24,32,290,2,1,2,9,47,110.2,1,0,0,0,0,0,0,0,0,0,0
Tre Mason\MasoTr00,STL,0,0,0,0,0,0,0,0,,13,76,1,16,1,1,7,0,7,0,0
Tavon Austin\AustTa00,STL,0,0,0,0,0,0,0,0,,3,25,0,19,2,1,15,0,15,0,0
Zac Stacy\StacZa00,STL,0,0,0,0,0,0,0,0,,2,6,0,5,0,0,0,0,0,0,0
Kenny Britt\BritKe00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,103,0,27,0,0
Chris Givens\GiveCh00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,47,1,47,0,0
Jared Cook\CookJa02,STL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,41,0,12,0,0
Lance Kendricks\KendLa00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,35,1,23,0,0
Stedman Bailey\BailSt01,STL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,22,0,17,0,0
Cory Harkey\HarkCo00,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Benny Cunningham\CunnBe01,STL,0,0,0,0,0,0,0,0,,1,-1,0,-1,2,2,19,0,11,1,1
