Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matthew Stafford\StafMa00,DET,22,39,243,0,2,4,14,34,53.7,4,2,0,5,0,0,0,0,0,0,0
Joique Bell\BellJo01,DET,0,0,0,0,0,0,0,0,,13,74,1,20,3,2,13,0,8,1,0
Reggie Bush\BushRe00,DET,0,0,0,0,0,0,0,0,,7,54,1,16,7,6,44,0,21,0,0
George Winn\WinnGe00,DET,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
Jed Collins\CollJe01,DET,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,0,0
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,12,6,103,0,26,0,0
Golden Tate\TateGo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,62,0,34,0,0
Jeremy Ross\RossJe01,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,1,1
Theo Riddick\RiddTh00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,10,0,0
Corey Fuller\FullCo00,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Jimmy Clausen\ClauJi00,CHI,23,39,181,2,1,2,11,20,77.0,3,9,0,4,0,0,0,0,0,0,0
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,19,55,0,10,6,6,40,1,11,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,15,6,72,1,20,0,0
Marquess Wilson\WilsMa02,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,66,0,17,0,0
Josh Morgan\MorgJo00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,4,0,0
Dante Rosario\RosaDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Eben Britton\BritEb20,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,0
