Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Mark Sanchez\SancMa00,PHI,37,50,374,2,1,3,13,26,99.9,5,22,0,6,0,0,0,0,0,1,1
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,22,88,1,22,4,3,28,0,18,0,0
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,4,24,0,12,9,6,43,0,18,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,18,15,115,0,16,0,0
Jeremy Maclin\MaclJe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,62,0,22,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,58,0,26,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,53,2,16,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Robert Griffin\GrifRo01,WAS,16,23,220,0,1,2,15,55,81.8,5,11,0,7,0,0,0,0,0,1,0
Alfred Morris\MorrAl00,WAS,0,0,0,0,0,0,0,0,,21,83,1,28,0,0,0,0,0,0,0
Silas Redd\ReddSi00,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Darrel Young\YounDa01,WAS,0,0,0,0,0,0,0,0,,2,2,2,1,1,1,3,0,3,0,0
DeSean Jackson\JackDe00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,126,0,55,0,0
Pierre Garcon\GarcPi00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,61,0,23,0,0
Andre Roberts\RobeAn00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,14,0,14,1,1
Logan Paulsen\PaulLo00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Jordan Reed\ReedJo02,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,5,0,4,0,0
Chris Thompson\ThomCh03,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,5,0,5,0,0
Santana Moss\MossSa00,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
