Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Teddy Bridgewater\BridTe00,MIN,19,26,259,2,1,4,21,40,114.1,5,13,0,6,0,0,0,0,0,0,0
Matt Asiata\AsiaMa00,MIN,0,0,0,0,0,0,0,0,,16,58,2,10,4,3,19,0,9,0,0
Jarius Wright\WrigJa02,MIN,0,0,0,0,0,0,0,0,,1,27,0,27,3,3,38,1,20,0,0
Joe Banyard\BanyJo00,MIN,0,0,0,0,0,0,0,0,,5,23,0,16,3,2,9,0,10,0,0
Greg Jennings\JennGr00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,56,1,24,0,0
Rhett Ellison\ElliRh00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,47,0,40,0,0
Charles Johnson\JohnCh08,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,38,0,25,0,0
Chase Ford\FordCh00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0
Adam Thielen\ThieAd00,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Cordarrelle Patterson\PattCo00,MIN,0,0,0,0,0,0,0,0,,1,-2,0,-2,1,1,18,0,18,0,0
Ryan Tannehill\TannRy00,MIA,35,47,396,4,1,1,13,41,118.8,6,-5,0,5,0,0,0,0,0,0,0
Lamar Miller\MillLa01,MIA,0,0,0,0,0,0,0,0,,19,92,1,14,7,5,58,0,18,0,0
Damien Williams\WillDa05,MIA,0,0,0,0,0,0,0,0,,3,18,0,12,6,6,50,1,20,0,0
LaMichael James\JameLa00,MIA,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,114,0,41,0,0
Mike Wallace\WallMi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,58,2,16,0,0
Brandon Gibson\GibsBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,50,0,40,0,0
Dion Sims\SimsDi00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,35,1,17,0,0
Jarvis Landry\LandJa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,31,0,11,2,1
Gerrell Robinson\RobiGe00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
