Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Eli Manning\MannEl00,NYG,14,28,150,1,0,3,31,43,78.0,1,8,0,8,0,0,0,0,0,0,0
Ahmad Bradshaw\BradAh00,NYG,0,0,0,0,0,0,0,0,,9,39,0,11,1,1,8,0,8,0,0
David Wilson\WilsDa01,NYG,0,0,0,0,0,0,0,0,,3,17,1,14,0,0,0,0,0,0,0
Henry Hynoski\HynoHe01,NYG,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,8,0,8,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,43,0,43,0,0
Domenik Hixon\HixoDo00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,1,14,0,0
Martellus Bennett\BennMa00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,27,0,11,0,0
Victor Cruz\CruzVi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,21,0,11,0,0
Jerrel Jernigan\JernJe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Joe Flacco\FlacJo00,BAL,25,36,309,2,0,0,0,43,114.2,3,-10,1,1,0,0,0,0,0,0,0
Bernard Pierce\PierBe00,BAL,0,0,0,0,0,0,0,0,,14,123,0,78,1,0,0,0,0,0,0
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,24,107,0,19,7,6,51,1,27,0,0
Anthony Allen\AlleAn01,BAL,0,0,0,0,0,0,0,0,,1,7,0,7,1,1,5,0,5,0,0
Anquan Boldin\BoldAn00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,93,0,39,0,0
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,88,1,43,0,0
Dennis Pitta\PittDe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,56,0,36,0,0
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Jacoby Jones\JoneJa03,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Tyrod Taylor\TaylTy00,BAL,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0
