Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Carson Palmer\PalmCa00,ARI,20,38,255,3,1,1,3,37,89.3,0,0,0,0,0,0,0,0,0,0,0
Drew Stanton\StanDr00,ARI,2,4,8,0,1,0,0,8,16.7,0,0,0,0,0,0,0,0,0,0,0
Kerwynn Williams\WillKe05,ARI,0,0,0,0,0,0,0,0,,12,60,1,21,1,0,0,0,0,0,0
Andre Ellington\ElliAn00,ARI,0,0,0,0,0,0,0,0,,7,18,0,7,3,2,8,0,4,0,0
David Johnson\JohnDa08,ARI,0,0,0,0,0,0,0,0,,5,6,0,7,4,3,38,0,17,0,0
JJ Nelson\NelsJJ00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,12,4,75,0,32,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,43,1,22,0,0
Darren Fells\FellDa01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,37,1,37,0,0
Jeremy Ross\RossJe01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,37,1,15,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,25,0,16,0,0
Brittan Golden\GoldBr00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,0
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Jared Goff\GoffJa00,LAR,13,20,120,0,0,7,72,29,81.2,0,0,0,0,0,0,0,0,0,2,0
Sean Mannion\MannSe00,LAR,3,6,19,0,1,0,0,9,17.4,1,-1,0,-1,0,0,0,0,0,1,0
Pharoh Cooper\CoopPh00,LAR,0,1,0,0,1,0,0,0,0.0,0,0,0,0,6,4,36,0,23,0,0
Johnny Hekker\HekkJo00,LAR,1,1,4,0,0,0,0,4,83.3,0,0,0,0,0,0,0,0,0,0,0
Todd Gurley\GurlTo01,LAR,0,0,0,0,0,0,0,0,,14,40,0,8,5,4,37,0,29,0,0
Malcolm Brown\BrowMa03,LAR,0,0,0,0,0,0,0,0,,5,11,0,4,0,0,0,0,0,0,0
Tavon Austin\AustTa00,LAR,0,0,0,0,0,0,0,0,,2,2,0,3,4,2,18,0,10,2,1
Mike Thomas\ThomMi04,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Brian Quick\QuicBr00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,15,0,10,0,0
Lance Kendricks\KendLa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,9,0,0
Paul McRoberts\McRoPa00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Chase Reynolds\ReynCh00,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
