Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Moore\MoorMa01,MIA,19,32,288,1,0,4,25,41,99.5,3,3,0,3,0,0,0,0,0,3,
Reggie Bush\BushRe00,MIA,0,0,0,0,0,0,0,0,,16,61,0,14,4,3,35,0,34,0,
Daniel Thomas\ThomDa03,MIA,0,0,0,0,0,0,0,0,,6,25,0,11,1,1,2,0,2,0,
Brandon Marshall\MarsBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,103,1,39,0,
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,77,0,41,0,
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,32,0,19,0,
Davone Bess\BessDa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,29,0,24,0,
Clyde Gates\GateCl00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,,1,11,0,11,0,
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-1,0,-1,0,
Tony Romo\RomoTo00,DAL,22,34,226,2,2,1,8,23,78.8,1,-2,0,-2,0,0,0,0,0,0,
DeMarco Murray\MurrDe00,DAL,0,0,0,0,0,0,0,0,,22,87,0,18,4,4,41,0,18,0,
Laurent Robinson\RobiLa01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,79,2,22,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,23,0,
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,35,0,18,0,
John Phillips\PhilJo00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,12,0,
Martellus Bennett\BennMa00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,
