Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Fitzpatrick\FitzRy00,BUF,26,39,264,3,0,3,14,36,111.5,5,34,0,15,0,0,0,0,0,0,
C.J. Spiller\SpilC.00,BUF,0,0,0,0,0,0,0,0,,19,55,0,9,3,3,15,0,13,0,
Brad Smith\SmitBr01,BUF,0,0,0,0,0,0,0,0,,1,3,0,3,7,4,77,1,36,0,
Johnny White\WhitJo01,BUF,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,
Steve Johnson\JohnSt00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,75,1,16,0,
Scott Chandler\ChanSc00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,50,0,13,0,
David Nelson\NelsDa01,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,47,1,18,0,
Ruvell Martin\MartRu00,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Tashard Choice\ChoiTa00,BUF,0,0,0,0,0,0,0,0,,2,-8,0,-3,0,0,0,0,0,0,
Mark Sanchez\SancMa00,NYJ,17,35,180,4,1,0,0,22,90.2,2,5,0,3,0,0,0,0,0,0,
Shonn Greene\GreeSh00,NYJ,0,0,0,0,0,0,0,0,,13,78,0,18,4,3,12,0,7,0,
Santonio Holmes\HolmSa00,NYJ,0,0,0,0,0,0,0,0,,2,28,0,23,9,2,22,1,16,0,
Joe McKnight\McKnJo00,NYJ,0,0,0,0,0,0,0,0,,4,21,0,9,3,3,19,0,13,0,
John Conner\ConnJo00,NYJ,0,0,0,0,0,0,0,0,,2,6,0,4,0,0,0,0,0,0,
Dustin Keller\KellDu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,61,2,22,0,
Plaxico Burress\BurrPl00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,54,1,18,0,
Patrick Turner\TurnPa00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,12,0,12,0,
