Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,SFO,15,24,140,0,1,9,44,20,61.1,2,12,0,8,0,0,0,0,0,1,
Frank Gore\GoreFr00,SFO,0,0,0,0,0,0,0,0,,14,39,0,9,2,1,9,0,9,0,
Kendall Hunter\HuntKe00,SFO,0,0,0,0,0,0,0,0,,4,14,0,9,1,1,13,0,13,0,
Ted Ginn\GinnTe00,SFO,0,0,0,0,0,0,0,0,,1,9,0,9,3,2,21,0,12,0,
Michael Crabtree\CrabMi00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,54,0,18,0,
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,38,0,20,0,
Braylon Edwards\EdwaBr00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,
Kyle Williams\WillKy01,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
Joe Flacco\FlacJo00,BAL,15,23,161,1,0,0,0,22,100.1,6,2,0,6,0,0,0,0,0,0,
Ray Rice\RiceRa00,BAL,0,0,0,0,0,0,0,0,,21,59,0,10,3,3,24,0,17,0,
Ricky Williams\WillRi00,BAL,0,0,0,0,0,0,0,0,,7,29,0,12,2,1,-1,0,-1,0,
Vonta Leach\LeacVo00,BAL,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,10,0,10,0,
Anquan Boldin\BoldAn00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,63,0,22,0,
Torrey Smith\SmitTo02,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,23,0,12,0,
Dennis Pitta\PittDe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,1,11,0,
Ed Dickson\DickEd00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,
Lee Evans\EvanLe00,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,
