Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tony Romo\RomoTo00,DAL,24,32,220,3,2,0,0,31,98.4,3,31,0,14,0,0,11,0,11,0,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,,,0,,14,32,0,6,10,10,61,0,14,0,
Marion Barber\BarbMa01,DAL,0,0,0,0,0,0,,0,,10,31,0,6,3,3,15,0,14,0,
Jason Witten\WittJa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,5,3,52,0,30,0,
Dez Bryant\BryaDe01,DAL,0,0,0,0,0,,,0,,0,0,0,0,2,1,31,1,31,0,
Roy Williams\WillRo04,DAL,0,0,0,0,0,,,0,,0,0,0,0,3,3,28,2,19,0,
Miles Austin\AustMi00,DAL,0,0,0,0,0,,,0,,0,0,0,0,5,2,12,0,8,0,
Chris Gronkowski\GronCh00,DAL,0,0,0,0,0,,,0,,1,0,0,0,3,2,10,0,7,0,
Brett Favre\FavrBr00,MIN,14,19,118,1,0,3,25,20,106.9,1,0,0,0,0,0,0,0,0,1,
Adrian Peterson\PeteAd01,MIN,0,0,0,0,0,,,0,,24,73,1,15,1,1,-2,0,-2,0,
Percy Harvin\HarvPe00,MIN,0,0,0,0,0,,,0,,2,18,0,11,6,3,21,0,10,0,
Toby Gerhart\GerhTo00,MIN,0,0,0,0,0,,,0,,1,4,0,4,0,0,0,0,0,0,
Randy Moss\MossRa00,MIN,0,0,0,0,0,,,0,,0,0,0,0,6,5,55,0,18,0,
Jim Kleinsasser\KleiJi00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,2,25,0,20,0,
Greg Camarillo\CamaGr00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,2,15,1,10,0,
Bernard Berrian\BerrBe00,MIN,0,0,0,0,0,,,0,,0,0,0,0,2,1,4,0,4,0,
