Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Brees\BreeDr00,NOR,21,32,263,3,1,0,0,42,109.2,2,2,0,3,0,0,0,0,0,0,
Chris Ivory\IvorCh00,NOR,0,0,0,0,0,,,0,,15,158,0,33,1,1,17,0,17,1,
Julius Jones\JoneJu01,NOR,0,0,0,0,0,,,0,,9,32,0,16,2,1,6,0,6,0,
Ladell Betts\BettLa00,NOR,0,0,0,0,0,,,0,,6,20,1,8,1,1,6,0,6,0,
Robert Meachem\MeacRo00,NOR,0,0,0,0,0,,,0,,0,0,0,0,5,4,71,1,42,0,
Lance Moore\MoorLa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,4,2,57,1,41,0,
Marques Colston\ColsMa00,NOR,0,0,0,0,0,,,0,,0,0,0,0,7,5,53,0,16,0,
Jeremy Shockey\ShocJe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,5,2,21,0,12,0,
David Thomas\ThomDa02,NOR,0,0,0,0,0,,,0,,0,0,0,0,3,3,17,0,7,0,
Jimmy Graham\GrahJi00,NOR,0,0,0,0,0,,,0,,0,0,0,0,2,1,11,0,11,1,
Heath Evans\EvanHe00,NOR,0,0,0,0,0,,,0,,0,0,0,0,1,1,4,1,4,0,
Josh Freeman\FreeJo00,TAM,25,43,219,1,0,0,0,27,79.5,3,2,0,3,0,0,0,0,0,0,
Josh Johnson\JohnJo05,TAM,2,4,17,0,0,1,1,15,61.5,1,11,0,11,0,0,0,0,0,0,
Cadillac Williams\WillCa02,TAM,0,0,0,0,0,,,0,,10,18,0,8,8,7,63,0,15,1,
Kareem Huggins\HuggKa00,TAM,0,0,0,0,0,,,0,,3,7,0,7,2,1,7,0,7,0,
Arrelious Benn\BennAr00,TAM,0,0,0,0,0,,,0,,1,4,0,4,3,1,9,0,9,1,
Sammie Stroughter\StroSa00,TAM,0,0,0,0,0,,,0,,0,0,0,0,8,3,51,0,27,0,
Mike Williams\WillMi04,TAM,0,0,0,0,0,,,0,,0,0,0,0,9,4,45,0,20,0,
Kellen Winslow\WinsKe01,TAM,0,0,0,0,0,,,0,,0,0,0,0,10,7,43,0,13,1,
Jerramy Stevens\StevJe00,TAM,0,0,0,0,0,,,0,,0,0,0,0,2,1,13,0,13,0,
John Gilmore\GilmJo00,TAM,0,0,0,0,0,,,0,,0,0,0,0,1,1,5,0,5,0,
Micheal Spurlock\SpurMi00,TAM,0,0,0,0,0,0,,0,,0,0,0,0,3,2,0,1,2,0,
