Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Philip Rivers\RivePh00,SDG,22,37,249,1,1,7,41,29,77.4,0,0,0,0,0,0,0,0,0,0,
Ryan Mathews\MathRy00,SDG,0,0,0,0,0,,,0,,12,64,0,19,4,3,12,0,11,0,
Darren Sproles\SproDa00,SDG,0,0,0,0,0,,,0,,1,9,0,9,6,5,48,0,11,0,
Jacob Hester\HestJa00,SDG,0,0,0,0,0,,,0,,1,3,0,3,1,1,6,0,6,0,
Mike Tolbert\TolbMi00,SDG,0,0,0,0,0,,,0,,3,3,1,1,0,0,0,0,0,0,
Patrick Crayton\CrayPa00,SDG,0,0,0,0,0,0,,0,,0,0,0,0,7,6,117,0,29,0,
Craig Davis\DaviCr00,SDG,0,0,0,0,0,,,0,,0,0,0,0,8,3,39,1,17,0,
Malcom Floyd\FloyMa00,SDG,0,0,0,0,0,,,0,,0,0,0,0,5,2,15,0,12,0,
Antonio Gates\GateAn00,SDG,0,0,0,0,0,,,0,,0,0,0,0,3,2,12,0,9,0,
Randy McMichael\McMiRa01,SDG,0,0,0,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,
Richard Goodman\GoodRi00,SDG,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
Sam Bradford\BradSa00,STL,18,31,198,1,0,3,15,38,87.8,6,8,0,11,0,0,0,0,0,0,
Steven Jackson\JackSt00,STL,0,0,0,0,0,,,0,,29,109,1,13,2,1,2,0,2,0,
Danario Alexander\AlexDa00,STL,0,0,0,0,0,,,0,,0,0,0,0,5,4,72,1,38,0,
Billy Bajema\BajeBi00,STL,0,0,0,0,0,,,0,,0,0,0,0,5,3,34,0,18,0,
Brandon Gibson\GibsBr00,STL,0,0,0,0,0,,,0,,0,0,0,0,5,3,33,0,12,0,
Mardy Gilyard\GilyMa00,STL,0,0,0,0,0,,,0,,0,0,0,0,3,1,21,0,21,0,
Danny Amendola\AmenDa00,STL,0,0,0,0,0,,,0,,0,0,0,0,5,3,19,0,11,0,
Daniel Fells\FellDa00,STL,0,0,0,0,0,,,0,,0,0,0,0,2,1,8,0,8,0,
Michael Hoomanawanui\HoomMi00,STL,0,0,0,0,0,,,0,,0,0,0,0,2,1,5,0,5,0,
Mike Karney\KarnMi00,STL,0,0,0,0,0,,,0,,0,0,0,0,1,1,4,0,4,0,
Kenneth Darby\DarbKe00,STL,0,0,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,
