Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Drew Stanton\StanDr00,DET,19,34,222,1,1,2,11,87,73.4,3,30,0,20,0,0,0,0,0,3,
Shaun Hill\HillSh00,DET,9,15,91,1,0,0,0,22,99.6,0,0,0,0,0,0,0,0,0,0,
Kevin Smith\SmitKe02,DET,0,0,0,0,0,,,0,,4,17,0,10,1,0,0,0,0,0,
Jahvid Best\BestJa00,DET,0,0,0,0,0,0,,0,,12,16,0,5,6,6,31,0,10,0,
Jerome Felton\FeltJe00,DET,0,0,0,0,0,,,0,,1,8,0,8,2,0,0,0,0,0,
Calvin Johnson\JohnCa00,DET,0,0,0,0,0,,,0,,0,0,0,0,7,5,146,1,87,0,
Brandon Pettigrew\PettBr00,DET,0,0,0,0,0,,,0,,0,0,0,0,12,7,61,0,18,0,
Bryant Johnson\JohnBr02,DET,0,0,0,0,0,,,0,,0,0,0,0,6,2,20,0,14,0,
Tony Scheffler\ScheTo00,DET,0,0,0,0,0,,,0,,0,0,0,0,4,2,5,0,3,0,
Nate Burleson\BurlNa00,DET,0,0,0,0,0,,,0,,1,-7,0,-7,9,6,50,1,14,1,
Eli Manning\MannEl00,NYG,20,30,177,2,0,2,10,33,104.4,1,-1,0,-1,0,0,0,0,0,0,
Ahmad Bradshaw\BradAh00,NYG,0,0,0,0,0,,,0,,19,133,0,45,2,2,10,0,11,0,
Brandon Jacobs\JacoBr00,NYG,0,0,0,0,0,,,0,,9,35,2,7,0,0,0,0,0,0,
Steve Smith\SmitSt02,NYG,0,0,0,0,0,,,0,,0,0,0,0,9,6,70,0,20,0,
Mario Manningham\MannMa01,NYG,0,0,0,0,0,,,0,,0,0,0,0,6,4,51,1,33,0,
Kevin Boss\BossKe00,NYG,0,0,0,0,0,,,0,,0,0,0,0,3,2,27,0,25,0,
Bear Pascoe\PascBe00,NYG,0,0,0,0,0,,,0,,0,0,0,0,2,2,10,0,7,0,
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,,,0,,0,0,0,0,7,3,8,0,7,0,
Travis Beckum\BeckTr00,NYG,0,0,0,0,0,,,0,,0,0,0,0,1,1,1,1,1,0,
Matt Dodge\DodgMa99,NYG,0,0,0,0,0,,,0,,1,0,0,0,0,0,0,0,0,1,
