Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Chad Henne\HennCh01,JAX,18,38,235,0,2,3,21,59,45.4,2,5,0,5,0,0,0,0,0,1,0
Maurice Jones-Drew\DrewMa00,JAX,0,0,0,0,0,0,0,0,,19,43,1,8,5,2,19,0,11,0,0
Jordan Todman\TodmJo00,JAX,0,0,0,0,0,0,0,0,,2,5,1,3,0,0,0,0,0,0,0
Cecil Shorts\ShorCe00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,15,8,143,0,59,0,0
Stephen Burton\BurtSt00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,42,0,13,0,0
Ace Sanders\SandAc00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,20,0,0
Will Ta'ufo'ou\TaufWi00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Allen Reisner\ReisAl00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Clay Harbor\HarbCl00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
D.J. Williams\WillD.00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Denard Robinson\RobiDe00,JAX,0,0,0,0,0,0,0,0,,2,-2,0,-2,0,0,0,0,0,1,1
Russell Wilson\WilsRu00,SEA,14,21,202,4,1,2,8,30,117.5,2,14,0,10,0,0,0,0,0,1,1
Tarvaris Jackson\JackTa00,SEA,7,8,129,1,0,0,0,35,158.3,3,2,1,5,0,0,0,0,0,0,0
Marshawn Lynch\LyncMa00,SEA,0,0,0,0,0,0,0,0,,17,69,0,27,0,0,0,0,0,0,0
Christine Michael\MichCh00,SEA,0,0,0,0,0,0,0,0,,9,37,0,11,0,0,0,0,0,0,0
Golden Tate\TateGo00,SEA,0,0,0,0,0,0,0,0,,2,29,0,20,8,5,88,0,30,0,0
Robert Turbin\TurbRo00,SEA,0,0,0,0,0,0,0,0,,3,5,0,5,1,0,0,0,0,0,0
Sidney Rice\RiceSi01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,79,2,23,0,0
Luke Willson\WillLu00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,76,0,35,0,0
Doug Baldwin\BaldDo00,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,35,1,35,0,0
Kellen Davis\DaviKe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,23,0,0
Jermaine Kearse\KearJe01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
Zach Miller\MillZa01,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,5,2,4,0,0
