Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Alex Smith\SmitAl03,KAN,22,35,273,0,0,5,25,51,87.0,11,32,0,9,0,0,0,0,0,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,20,92,1,18,8,7,80,0,21,0,0
Knile Davis\DaviKn00,KAN,0,0,0,0,0,0,0,0,,6,25,0,12,0,0,0,0,0,0,0
Donnie Avery\AverDo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,141,0,51,0,0
Sean McGrath\McGrSe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,31,0,9,0,0
Anthony Sherman\SherAn00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
A.J. Jenkins\JenkA.00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Dwayne Bowe\BoweDw00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
Chad Hall\HallCh00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Kevin Brock\BrocKe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Junior Hemingway\HemiJu00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,0,0,0,,1,-3,0,-3,4,1,1,0,1,0,0
Michael Vick\VickMi00,PHI,13,30,201,1,2,6,34,40,49.4,4,99,0,61,0,0,0,0,0,1,1
LeSean McCoy\McCoLe01,PHI,0,0,0,0,0,0,0,0,,20,158,1,41,1,0,0,0,0,0,0
Bryce Brown\BrowBr02,PHI,0,0,0,0,0,0,0,0,,3,7,0,3,0,0,0,0,0,0,0
Jason Avant\AvanJa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,87,1,31,0,0
DeSean Jackson\JackDe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,62,0,40,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,29,0,16,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,18,0,16,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
