Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Terrelle Pryor\PryoTe00,OAK,19,28,281,1,0,3,23,73,112.4,4,36,0,23,0,0,0,0,0,0,0
Matt Flynn\FlynMa00,OAK,1,2,19,0,0,0,0,19,83.3,0,0,0,0,0,0,0,0,0,0,0
Darren McFadden\McFaDa00,OAK,1,1,16,1,0,0,0,16,158.3,12,9,1,5,1,0,0,0,0,0,0
Jacoby Ford\FordJa01,OAK,0,0,0,0,0,,0,0,,1,4,0,4,1,1,15,0,15,0,0
Denarius Moore\MoorDe02,OAK,0,0,0,0,0,,0,0,,0,0,0,0,11,6,124,1,73,0,0
Brice Butler\ButlBr00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,3,54,0,29,0,0
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,5,4,45,1,19,0,0
Rod Streater\StreRo00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,3,42,0,28,0,0
Mychal Rivera\RiveMy00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,3,2,21,0,20,0,0
Rashad Jennings\JennRa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,2,2,15,0,14,0,0
Peyton Manning\MannPe00,DEN,32,37,374,3,0,1,2,61,135.8,3,-2,0,0,0,0,0,0,0,2,1
Ronnie Hillman\HillRo00,DEN,0,0,0,0,0,0,0,0,,9,66,1,19,1,1,12,0,12,0,0
Montee Ball\BallMo00,DEN,0,0,0,0,0,0,0,0,,11,61,0,12,0,0,0,0,0,1,1
Knowshon Moreno\MoreKn00,DEN,0,0,0,0,0,0,0,0,,12,39,0,9,2,1,6,0,6,0,0
Eric Decker\DeckEr00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,133,1,61,0,0
Demaryius Thomas\ThomDe03,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,11,10,94,0,22,0,0
Wes Welker\WelkWe00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,84,1,32,0,0
Julius Thomas\ThomJu00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,1,14,0,0
Jacob Tamme\TammJa00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Virgil Green\GreeVi00,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
