Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,29,41,371,2,1,1,6,50,104.8,0,0,0,0,0,0,0,0,0,0,0
LeGarrette Blount\BlouLe00,NWE,0,0,0,0,0,0,0,0,,12,44,1,8,0,0,0,0,0,0,0
Shane Vereen\VereSh00,NWE,0,0,0,0,0,0,0,0,,10,38,0,14,6,5,37,1,12,0,0
James Develin\DeveJa00,NWE,0,0,0,0,0,0,0,0,,2,4,1,3,1,1,12,0,12,0,0
Brandon Bolden\BoldBr00,NWE,0,0,0,0,0,0,0,0,,3,2,0,1,1,1,18,0,18,0,0
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,12,6,127,1,50,0,0
Julian Edelman\EdelJu00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,101,0,25,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,54,0,17,0,0
Kenbrell Thompkins\ThomKe02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,16,0,16,0,0
Josh Boyce\BoycJo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Case Keenum\KeenCa00,HOU,15,30,272,0,1,1,8,66,67.6,3,6,1,5,0,0,0,0,0,0,0
Ben Tate\TateBe00,HOU,0,0,0,0,0,0,0,0,,22,102,3,20,0,0,0,0,0,0,0
Dennis Johnson\JohnDe02,HOU,0,0,0,0,0,0,0,0,,3,13,0,9,2,1,11,0,11,0,0
Andre Johnson\JohnAn02,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,121,0,29,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,77,0,66,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,11,3,36,0,17,0,0
Keshawn Martin\MartKe01,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
