Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jameis Winston\WinsJa00,TAM,17,36,261,1,1,0,0,33,69.3,0,0,0,0,0,0,0,0,0,0,0
Doug Martin\MartDo00,TAM,0,0,0,0,0,0,0,0,,14,46,0,17,0,0,0,0,0,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,6,11,0,9,2,2,41,1,32,0,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,17,7,101,0,20,0,0
Louis Murphy\MurpLo00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,61,0,33,0,0
Vincent Jackson\JackVi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,40,0,21,0,0
Brandon Myers\MyerBr00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,18,0,10,0,0
Russell Shepard\ShepRu00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ryan Mallett\MallRy00,HOU,24,39,228,1,1,1,1,29,75.6,1,-1,0,-1,0,0,0,0,0,0,0
Alfred Blue\BlueAl00,HOU,0,0,0,0,0,0,0,0,,31,139,1,20,0,0,0,0,0,1,0
Jay Prosch\ProsJa00,HOU,0,0,0,0,0,0,0,0,,3,24,0,16,1,0,0,0,0,0,0
Jonathan Grimes\GrimJo01,HOU,0,0,0,0,0,0,0,0,,6,19,0,7,4,4,19,0,9,0,0
Chris Polk\PolkCh00,HOU,0,0,0,0,0,0,0,0,,5,5,0,6,0,0,0,0,0,0,0
DeAndre Hopkins\HopkDe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,101,1,29,0,0
Cecil Shorts\ShorCe00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,58,0,18,0,0
Nate Washington\WashNa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,42,0,14,0,0
Garrett Graham\GrahGa00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Chandler Worthy\WortCh00,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,1,0
