Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Colin Kaepernick\KaepCo00,SFO,9,19,67,0,4,2,14,14,16.7,7,46,1,12,0,0,0,0,0,0,0
Carlos Hyde\HydeCa00,SFO,0,0,0,0,0,0,0,0,,15,51,0,14,1,1,10,0,10,0,0
Mike Davis\DaviMi01,SFO,0,0,0,0,0,0,0,0,,7,6,0,4,3,1,5,0,5,0,0
Garrett Celek\CeleGa00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,0,12,0,0
Anquan Boldin\BoldAn00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,14,0,0
Quinton Patton\PattQu00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Blake Bell\BellBl00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
Vernon Davis\DaviVe00,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Torrey Smith\SmitTo02,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Carson Palmer\PalmCa00,ARI,20,32,311,2,1,1,4,40,102.5,1,1,0,1,0,0,0,0,0,1,0
Chris Johnson\JohnCh04,ARI,0,0,0,0,0,0,0,0,,22,110,2,30,2,1,40,0,40,0,0
David Johnson\JohnDa08,ARI,0,0,0,0,0,0,0,0,,7,25,0,8,3,3,16,0,9,0,0
Stepfan Taylor\TaylSt00,ARI,0,0,0,0,0,0,0,0,,4,6,0,2,0,0,0,0,0,0,0
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,134,2,23,0,0
John Brown\BrowJo02,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,62,0,27,0,0
Jermaine Gresham\GresJe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,0,22,0,0
Darren Fells\FellDa01,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0
Michael Floyd\FloyMi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,12,0,12,0,0
Drew Stanton\StanDr00,ARI,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0
