Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ben Roethlisberger\RoetBe00,PIT,26,36,273,1,0,4,12,30,103.1,3,-2,0,0,0,0,0,0,0,1,1
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,15,82,0,29,6,5,36,0,12,0,0
LeGarrette Blount\BlouLe00,PIT,0,0,0,0,0,0,0,0,,8,29,0,9,3,3,17,0,13,0,0
Dri Archer\ArchDr00,PIT,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,8,0,7,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,84,0,30,0,0
Heath Miller\MillHe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,46,0,27,0,0
Justin Brown\BrowJu00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,26,0,11,0,0
Lance Moore\MoorLa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0
Markus Wheaton\WheaMa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0
Will Johnson\JohnWi00,PIT,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,12,0,12,0,0
Michael Palmer\PalmMi00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0
Darrius Heyward-Bey\HeywDa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
Blake Bortles\BortBl00,JAX,22,36,191,0,2,1,4,20,52.0,4,14,0,11,0,0,0,0,0,2,0
Storm Johnson\JohnSt03,JAX,0,0,0,0,0,0,0,0,,4,27,0,20,0,0,0,0,0,0,0
Toby Gerhart\GerhTo00,JAX,0,0,0,0,0,0,0,0,,4,9,0,3,1,1,20,0,20,0,0
Denard Robinson\RobiDe00,JAX,0,0,0,0,0,0,0,0,,3,6,0,6,2,2,-1,0,1,0,0
Allen Robinson\RobiAl02,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,51,0,17,0,0
Mike Brown\BrowMi00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,15,0,0
Allen Hurns\HurnAl01,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,26,0,9,0,0
Jordan Todman\TodmJo00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,18,0,0
Clay Harbor\HarbCl00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,22,0,13,0,0
Ace Sanders\SandAc00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,6,1,0
Will Ta'ufo'ou\TaufWi00,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
