Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jay Cutler\CutlJa00,CHI,28,36,289,2,2,4,27,56,95.5,3,22,1,13,0,0,0,0,0,1,1
Matt Forte\FortMa00,CHI,0,0,0,0,0,0,0,0,,17,61,0,15,12,12,105,1,56,1,1
Ka'Deem Carey\CareKa00,CHI,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,0,0,0
Alshon Jeffery\JeffAl00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,97,1,31,0,0
Brandon Marshall\MarsBr00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,44,0,18,0,0
Dante Rosario\RosaDa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,9,0,0
Martellus Bennett\BennMa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,7,0,0
Santonio Holmes\HolmSa00,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,1,0
Cam Newton\NewtCa00,CAR,19,35,255,2,1,2,24,22,84.8,6,9,0,3,0,0,0,0,0,1,1
Darrin Reaves\ReavDa00,CAR,0,0,0,0,0,0,0,0,,10,36,0,9,1,1,16,0,16,0,0
Chris Ogbonnaya\OgboCh00,CAR,0,0,0,0,0,0,0,0,,8,24,1,5,0,0,0,0,0,0,0
Corey Brown\BrowPh00,CAR,0,0,0,0,0,0,0,0,,2,22,0,14,1,1,4,0,4,1,0
Greg Olsen\OlseGr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,72,2,19,0,0
Jerricho Cotchery\CotcJe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,46,0,22,0,0
Jason Avant\AvanJa00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,42,0,22,0,0
Kelvin Benjamin\BenjKe00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,3,38,0,18,1,1
Brenton Bersin\BersBr00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0
Ed Dickson\DickEd00,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,8,0,0
Brandon Williams\WillBr04,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
