Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Jon Kitna\KitnJo00,DAL,12,20,115,1,2,4,16,24,53.1,1,7,0,7,0,0,0,0,0,0,
Stephen McGee\McGeSt00,DAL,11,17,111,1,0,1,11,37,102.8,4,19,0,11,0,0,0,0,0,1,
Felix Jones\JoneFe00,DAL,0,0,0,0,0,,,0,,16,77,0,14,1,1,11,0,11,0,
Marion Barber\BarbMa01,DAL,0,0,0,0,0,0,,0,,8,58,1,25,0,0,0,0,0,0,
Tashard Choice\ChoiTa00,DAL,0,0,0,0,0,,,0,,4,16,0,9,3,3,16,0,9,0,
Miles Austin\AustMi00,DAL,0,0,0,0,0,,,0,,1,6,0,6,13,6,115,1,37,1,
Jason Witten\WittJa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,11,8,45,1,14,0,
Martellus Bennett\BennMa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,5,3,22,0,15,1,
Sam Hurd\HurdSa00,DAL,0,0,0,0,0,,,0,,0,0,0,0,2,2,17,0,13,0,
Roy Williams\WillRo04,DAL,0,0,0,0,0,,,0,,0,0,0,0,2,0,0,0,0,0,
John Skelton\SkelJo00,ARI,11,25,183,1,0,1,5,74,82.6,3,21,0,16,0,0,0,0,0,1,
Beanie Wells\WellCh00,ARI,0,0,0,0,0,0,0,0,,11,47,0,10,0,0,0,0,0,0,
Tim Hightower\HighTi00,ARI,0,0,0,0,0,0,0,0,,6,23,0,7,3,1,6,0,6,0,
Jason Wright\WrigJa01,ARI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,
Andre Roberts\RobeAn00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,110,1,74,0,
Max Komar\KomaMa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,19,0,
Larry Fitzgerald\FitzLa00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,26,0,26,0,
Reagan Maui'a\MauiRe00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,
Jim Dray\DrayJi00,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
