Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Sam Bradford\BradSa00,PHI,30,38,320,2,1,1,5,60,108.3,2,-2,0,-1,0,0,0,0,0,0,0
DeMarco Murray\MurrDe00,PHI,0,0,0,0,0,0,0,0,,12,69,1,54,1,0,0,0,0,1,1
Darren Sproles\SproDa00,PHI,0,0,0,0,0,0,0,0,,3,24,1,13,3,3,20,0,14,0,0
Kenjon Barner\BarnKe00,PHI,0,0,0,0,0,0,0,0,,5,18,0,7,5,5,21,0,12,0,0
Ryan Mathews\MathRy00,PHI,0,0,0,0,0,0,0,0,,4,11,0,7,2,1,7,0,7,0,0
Zach Ertz\ErtzZa00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,9,152,0,60,0,0
Jordan Matthews\MattJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,54,2,25,0,0
Brent Celek\CeleBr00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,38,0,24,0,0
Nelson Agholor\AghoNe00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,23,0,16,0,0
Trey Burton\BurtTr01,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Josh Huff\HuffJo00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Riley Cooper\CoopRi00,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Eli Manning\MannEl00,NYG,24,43,302,2,0,2,8,45,93.4,0,0,0,0,0,0,0,0,0,1,1
Rashad Jennings\JennRa00,NYG,0,0,0,0,0,0,0,0,,27,170,1,35,5,2,6,0,3,0,0
Andre Williams\WillAn00,NYG,0,0,0,0,0,0,0,0,,5,26,0,9,0,0,0,0,0,0,0
Shane Vereen\VereSh00,NYG,0,0,0,0,0,0,0,0,,4,12,0,4,8,6,72,0,15,0,0
Rueben Randle\RandRu00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,79,1,45,0,0
Will Tye\TyexWi00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,67,1,18,0,0
Odell Beckham\BeckOd00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,54,0,24,0,0
Hakeem Nicks\NickHa01,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,24,0,19,0,0
Myles White\WhitMy00,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
