Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Matt Ryan\RyanMa00,ATL,17,31,212,1,0,1,3,29,87.0,3,29,0,12,0,0,0,0,0,0,0
Devonta Freeman\FreeDe00,ATL,0,0,0,0,0,0,0,0,,22,126,1,32,7,5,68,0,29,2,0
Terron Ward\WardTe00,ATL,0,0,0,0,0,0,0,0,,8,40,0,13,1,1,6,0,6,0,0
Mohamed Sanu\SanuMo00,ATL,0,0,0,0,0,0,0,0,,1,3,0,3,5,2,23,0,21,0,0
Taylor Gabriel\GabrTa00,ATL,0,0,0,0,0,0,0,0,,1,3,0,3,2,2,16,0,10,0,0
Julio Jones\JoneJu02,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,54,0,29,0,0
Justin Hardy\HardJu00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,33,1,27,0,0
Austin Hooper\HoopAu00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,0
Derrick Coleman\ColeDe00,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jameis Winston\WinsJa00,TAM,27,35,299,3,0,2,10,42,130.5,3,18,0,13,0,0,0,0,0,1,0
Peyton Barber\BarbPe01,TAM,0,0,0,0,0,0,0,0,,13,53,0,9,3,3,15,0,7,1,1
DeSean Jackson\JackDe00,TAM,0,0,0,0,0,0,0,0,,1,7,0,7,1,1,11,0,11,0,0
Adam Humphries\HumpAd00,TAM,0,0,0,0,0,0,0,0,,1,6,0,6,5,5,43,1,16,0,0
Mike Evans\EvanMi00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,79,1,42,0,0
Cameron Brate\BratCa00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,49,0,13,0,0
O.J. Howard\HowaO.00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,30,1,30,0,0
Alan Cross\CrosAl00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0
Chris Godwin\GodwCh00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,0,0
Antony Auclair\AuclAn00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Freddie Martino\MartFr00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Charles Sims\SimsCh00,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,6,0,6,0,0
