Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Bryce Petty\PettBr01,NYJ,19,39,179,1,2,1,9,38,49.0,2,16,0,13,0,0,0,0,0,0,0
Bilal Powell\PoweBi00,NYJ,0,0,0,0,0,0,0,0,,13,44,1,11,1,0,0,0,0,0,0
Elijah McGuire\McGuEl00,NYJ,0,0,0,0,0,0,0,0,,4,24,0,10,3,3,48,1,38,0,0
Matt Forte\FortMa00,NYJ,0,0,0,0,0,0,0,0,,7,24,0,11,5,2,10,0,6,0,0
Jojo Natson\NatsJo00,NYJ,0,0,0,0,0,0,0,0,,1,15,0,15,2,1,19,0,19,0,0
Lawrence Thomas\ThomLa04,NYJ,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
Robby Anderson\AndeRo04,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,40,0,15,0,0
Jermaine Kearse\KearJe01,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,12,0,0
Chad Hansen\HansCh00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,21,0,24,0,0
Austin Seferian-Jenkins\SefeAu00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,9,0,0
ArDarius Stewart\StewAr00,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Drew Brees\BreeDr00,NOR,26,36,281,2,1,0,0,54,101.7,1,-1,0,-1,0,0,0,0,0,0,0
Mark Ingram\IngrMa01,NOR,0,0,0,0,0,0,0,0,,12,74,2,50,6,5,77,0,54,0,0
Alvin Kamara\KamaAl00,NOR,0,0,0,0,0,0,0,0,,12,44,0,12,7,6,45,1,29,0,0
Zach Line\LineZa01,NOR,0,0,0,0,0,0,0,0,,2,8,0,5,2,1,5,0,5,0,0
Tommylee Lewis\LewiTo00,NOR,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Michael Thomas\ThomMi05,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,93,1,20,0,0
Willie Snead\SneaWi00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,23,0,23,0,0
Josh Hill\HillJo02,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0
Brandon Coleman\ColeBr00,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,16,0,16,2,2
