Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Tom Brady\BradTo00,NWE,22,35,298,1,1,2,15,43,87.6,2,-2,0,-1,0,0,0,0,0,0,0
Dion Lewis\LewiDi00,NWE,0,0,0,0,0,0,0,0,,13,67,1,12,2,1,13,0,13,0,0
Rex Burkhead\BurkRe00,NWE,0,0,0,0,0,0,0,0,,4,12,1,6,1,1,5,0,5,0,0
Rob Gronkowski\GronRo00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,168,0,31,0,0
Brandin Cooks\CookBr00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,60,1,43,0,0
Danny Amendola\AmenDa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,12,0,0
Dwayne Allen\AlleDw00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
James White\WhitJa02,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,8,0,4,0,0
Kenny Britt\BritKe00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Phillip Dorsett\DorsPh00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Jacob Hollister\HollJa03,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
James Develin\DeveJa00,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Ben Roethlisberger\RoetBe00,PIT,22,30,281,2,1,2,11,69,110.6,3,10,0,5,0,0,0,0,0,1,0
Le'Veon Bell\BellLe00,PIT,0,0,0,0,0,0,0,0,,24,117,1,18,6,5,48,0,17,0,0
James Conner\ConnJa00,PIT,0,0,0,0,0,0,0,0,,3,13,0,10,0,0,0,0,0,0,0
Fitzgerald Toussaint\TousFi00,PIT,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
JuJu Smith-Schuster\SmitJu00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,114,0,69,0,0
Martavis Bryant\BryaMa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,59,1,39,0,0
Antonio Brown\BrowAn04,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,19,0,0
Eli Rogers\RogeEl00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,1,18,0,0
Xavier Grimble\GrimXa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Jesse James\JameJe00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,7,0,6,0,0
Darrius Heyward-Bey\HeywDa00,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
