Player,Tm,Cmp,Att,Yds,TD,Int,Sk,LYds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Brady Quinn\QuinBr00,KAN,18,32,136,0,1,4,27,31,53.6,0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles\CharJa00,KAN,0,0,0,0,0,0,0,0,,9,10,0,5,4,3,18,0,11,0,0
Dexter McCluster\McClDe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,59,0,31,0,0
Tony Moeaki\MoeaTo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,0,17,0,0
Shaun Draughn\DrauSh00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,11,0,6,0,0
Devon Wylie\WyliDe00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Jamar Newsome\NewsJa00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0
Jonathan Baldwin\BaldJo00,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
Peyton Hillis\HillPe00,KAN,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0
Carson Palmer\PalmCa00,OAK,18,29,182,0,0,0,0,19,80.0,2,4,0,2,0,0,0,0,0,0,0
Terrelle Pryor\PryoTe00,OAK,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
Darren McFadden\McFaDa00,OAK,0,0,0,0,0,,0,0,,30,110,0,19,4,4,39,0,15,1,1
Mike Goodson\GoodMi00,OAK,0,0,0,0,0,,0,0,,13,89,0,43,1,1,14,0,14,0,0
Rod Streater\StreRo00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,6,5,62,0,19,0,0
Denarius Moore\MoorDe02,OAK,0,0,0,0,0,,0,0,,0,0,0,0,8,5,46,0,18,1,0
Brandon Myers\MyerBr00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,4,2,15,0,14,0,0
Marcel Reece\ReecMa00,OAK,0,0,0,0,0,,0,0,,0,0,0,0,2,1,6,0,6,0,0
Darrius Heyward-Bey\HeywDa00,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0
